Format Version,1.1,Take Name,Take 2016-04-07 08.32.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.07.811 PM,Total Frames,2981,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10002,Marker_10002,Marker_10002
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702712","8392B20CF49E35702712","8392B20CF49E35702712"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
2504,20.866667,-2.922436,1.410911,2.743059,,,
2505,20.875000,-2.922808,1.411036,2.743888,,,
2506,20.883333,-2.923229,1.410983,2.744602,,,
2507,20.891667,-2.923362,1.411069,2.744975,,,
2508,20.900000,-2.923378,1.411183,2.745372,,,
2509,20.908333,-2.923599,1.411116,2.745709,,,
2510,20.916667,-2.923820,1.411162,2.746231,,,
2511,20.925000,-2.923934,1.411160,2.746439,,,
2512,20.933333,-2.923862,1.411100,2.746523,,,
2513,20.941667,-2.924011,1.411178,2.746683,,,
2514,20.950000,-2.924112,1.411221,2.746839,,,
2515,20.958333,-2.924050,1.411184,2.746805,,,
2516,20.966667,-2.923939,1.411170,2.746692,,,
2517,20.975000,-2.924042,1.411124,2.746486,,,
2518,20.983333,-2.923981,1.411175,2.746376,,,
2519,20.991667,-2.923811,1.411031,2.745941,,,
2520,21.000000,-2.923620,1.411050,2.745572,,,
2521,21.008333,-2.923558,1.411054,2.745181,,,
2522,21.016667,-2.923359,1.411040,2.744833,,,
2523,21.025000,-2.922984,1.411047,2.744227,,,
2524,21.033333,-2.922551,1.410987,2.743576,,,
2525,21.041667,-2.922193,1.411033,2.743159,,,
2526,21.050000,-2.921750,1.411005,2.742733,,,
2527,21.058333,-2.921444,1.411029,2.742328,,,
2528,21.066667,-2.921263,1.411063,2.742047,,,
2529,21.075000,-2.921059,1.411106,2.741778,,,
2530,21.083333,-2.920774,1.411093,2.741513,,,
2531,21.091667,-2.920592,1.411158,2.741320,,,
2532,21.100000,-2.920584,1.411093,2.741104,,,
2533,21.108333,-2.920485,1.411098,2.740945,,,
2534,21.116667,-2.920368,1.411062,2.740807,,,
2535,21.125000,-2.920353,1.410989,2.740782,,,
2536,21.133333,-2.920354,1.411016,2.740683,,,
2537,21.141667,-2.920398,1.411066,2.740788,,,
2538,21.150000,-2.920420,1.411003,2.740877,,,
2539,21.158333,-2.920556,1.410997,2.740953,,,
2540,21.166667,-2.920753,1.410889,2.741038,,,
2541,21.175000,-2.920978,1.410925,2.741281,,,
2542,21.183333,-2.921112,1.410984,2.741544,,,
2543,21.191667,-2.921280,1.410997,2.741815,,,
2544,21.200000,-2.921575,1.411011,2.742080,,,
2545,21.208333,-2.921928,1.410925,2.742311,,,
2546,21.216667,-2.922221,1.410908,2.742733,,,
2547,21.225000,-2.922520,1.410974,2.743146,,,
2548,21.233333,-2.922969,1.410875,2.743419,,,
2549,21.241667,-2.923345,1.411000,2.744093,,,
2550,21.250000,-2.923619,1.410977,2.744601,,,
2551,21.258333,-2.923794,1.411002,2.744997,,,
2552,21.266667,-2.923886,1.410968,2.745244,,,
2553,21.275000,-2.923999,1.411065,2.745673,,,
2554,21.283333,-2.924124,1.411047,2.745934,,,
2555,21.291667,-2.924136,1.411073,2.746052,,,
2556,21.300000,-2.924185,1.411026,2.746117,,,
2557,21.308333,-2.924193,1.411052,2.746130,,,
2558,21.316667,-2.924082,1.411216,2.746265,,,
2559,21.325000,-2.924143,1.411077,2.745995,,,
2560,21.333333,-2.924121,1.410919,2.745682,,,
2561,21.341667,-2.923975,1.410974,2.745550,,,
2562,21.350000,-2.923796,1.410958,2.745275,,,
2563,21.358333,-2.923623,1.410978,2.744883,,,
2564,21.366667,-2.923292,1.410911,2.744472,,,
2565,21.375000,-2.923022,1.410942,2.744076,,,
2566,21.383333,-2.922684,1.410970,2.743728,,,
2567,21.391667,-2.922281,1.410999,2.743315,,,
2568,21.400000,-2.921949,1.410993,2.743059,,,
2569,21.408333,-2.921601,1.410954,2.742767,,,
2570,21.416667,-2.921375,1.410993,2.742597,,,
2571,21.425000,-2.921196,1.410974,2.742359,,,
2572,21.433333,-2.921154,1.410950,2.742268,,,
2573,21.441667,-2.920989,1.410957,2.742141,,,
2574,21.450000,-2.920862,1.410883,2.741995,,,
2575,21.458333,-2.920761,1.410994,2.742180,,,
2576,21.466667,-2.920646,1.410984,2.742192,,,
2577,21.475000,-2.920670,1.411034,2.742278,,,
2578,21.483333,-2.920696,1.411098,2.742507,,,
2579,21.491667,-2.920770,1.411017,2.742627,,,
2580,21.500000,-2.920845,1.411071,2.742870,,,
2581,21.508333,-2.920887,1.411093,2.743218,,,
2582,21.516667,-2.921012,1.411043,2.743478,,,
2583,21.525000,-2.921328,1.410960,2.743730,,,
2584,21.533333,-2.921591,1.411121,2.744224,,,
2585,21.541667,-2.921728,1.411158,2.744667,,,
2586,21.550000,-2.922137,1.411150,2.745124,,,
2587,21.558333,-2.922514,1.411072,2.745464,,,
2588,21.566667,-2.922751,1.411017,2.745668,,,
2589,21.575000,-2.922813,1.411086,2.745872,,,
2590,21.583333,-2.922960,1.411136,2.746101,,,
2591,21.591667,-2.923154,1.411072,2.746225,,,
2592,21.600000,-2.923189,1.411115,2.746276,,,
2593,21.608333,-2.923163,1.411156,2.746203,,,
2594,21.616667,-2.923290,1.410998,2.745945,,,
2595,21.625000,-2.923253,1.411122,2.745846,,,
2596,21.633333,-2.923208,1.411062,2.745648,,,
2597,21.641667,-2.923129,1.411070,2.745237,,,
2598,21.650000,-2.923030,1.411019,2.744870,,,
2599,21.658333,-2.922885,1.411005,2.744471,,,
2600,21.666667,-2.922671,1.410918,2.744070,,,
2601,21.675000,-2.922390,1.410940,2.743709,,,
2602,21.683333,-2.922354,1.411057,2.743536,,,
2603,21.691667,-2.922232,1.410935,2.743312,,,
2604,21.700000,-2.922120,1.411000,2.743212,,,
2605,21.708333,-2.922252,1.410998,2.743031,,,
2606,21.716667,-2.922229,1.410944,2.742897,,,
2607,21.725000,-2.922294,1.410990,2.742865,,,
2608,21.733333,-2.922428,1.410948,2.742798,,,
2609,21.741667,-2.922481,1.410959,2.742828,,,
2610,21.750000,-2.922644,1.410972,2.742984,,,
2611,21.758333,-2.922847,1.410910,2.743019,,,
2612,21.766667,-2.923024,1.410884,2.743073,,,
2613,21.775000,-2.923196,1.410982,2.743256,,,
2614,21.783333,-2.923496,1.411011,2.743441,,,
2615,21.791667,-2.923695,1.410998,2.743795,,,
2616,21.800000,-2.923852,1.410940,2.743901,,,
2617,21.808333,-2.923928,1.410945,2.744054,,,
2618,21.816667,-2.923954,1.410934,2.744251,,,
2619,21.825000,-2.923927,1.410892,2.744530,,,
2620,21.833333,-2.923868,1.410925,2.744710,,,
2621,21.841667,-2.923702,1.410986,2.745034,,,
2622,21.850000,-2.923552,1.411062,2.745196,,,
2623,21.858333,-2.923282,1.411091,2.745254,,,
2624,21.866667,-2.922989,1.411182,2.745379,,,
2625,21.875000,-2.922736,1.411171,2.745359,,,
2626,21.883333,-2.922451,1.411192,2.745328,,,
2627,21.891667,-2.922167,1.411111,2.745162,,,
2628,21.900000,-2.921812,1.411142,2.745072,,,
2629,21.908333,-2.921533,1.411243,2.745011,,,
2630,21.916667,-2.921275,1.411074,2.744942,,,
2631,21.925000,-2.921115,1.411091,2.744920,,,
2632,21.933333,-2.920895,1.411108,2.745022,,,
2633,21.941667,-2.920673,1.411080,2.745011,,,
2634,21.950000,-2.920523,1.411179,2.745238,,,
2635,21.958333,-2.920386,1.411182,2.745424,,,
2636,21.966667,-2.920369,1.411072,2.745422,,,
2637,21.975000,-2.920409,1.411054,2.745731,,,
2638,21.983333,-2.920274,1.411087,2.745936,,,
2639,21.991667,-2.920292,1.411133,2.746201,,,
2640,22.000000,-2.920142,1.411190,2.746468,,,
2641,22.008333,-2.920097,1.411201,2.746594,,,
2642,22.016667,-2.920017,1.411082,2.746688,,,
2643,22.025000,-2.920076,1.411108,2.746789,,,
2644,22.033333,-2.919838,1.411058,2.746800,,,
2645,22.041667,-2.919739,1.411085,2.746855,,,
2646,22.050000,-2.919549,1.411056,2.746802,,,
2647,22.058333,-2.919329,1.411000,2.746797,,,
2648,22.066667,-2.919195,1.411029,2.746787,,,
2649,22.075000,-2.918972,1.411020,2.746633,,,
2650,22.083333,-2.918789,1.411130,2.746675,,,
2651,22.091667,-2.918645,1.411100,2.746753,,,
2652,22.100000,-2.918416,1.411100,2.746741,,,
2653,22.108333,-2.918329,1.411133,2.746850,,,
2654,22.116667,-2.918294,1.411097,2.746892,,,
2655,22.125000,-2.918235,1.411057,2.746927,,,
2656,22.133333,-2.918123,1.411089,2.747079,,,
2657,22.141667,-2.918033,1.411109,2.747244,,,
2658,22.150000,-2.918056,1.411055,2.747365,,,
2659,22.158333,-2.918091,1.411029,2.747572,,,
2660,22.166667,-2.918017,1.411020,2.747699,,,
2661,22.175000,-2.917987,1.411132,2.747938,,,
2662,22.183333,-2.917996,1.411094,2.747954,,,
2663,22.191667,-2.917908,1.411021,2.747966,,,
2664,22.200000,-2.917758,1.411031,2.747987,,,
2665,22.208333,-2.917646,1.411105,2.748057,,,
2666,22.216667,-2.917606,1.411087,2.748001,,,
2667,22.225000,-2.917501,1.411000,2.747929,,,
2668,22.233333,-2.917465,1.410997,2.747851,,,
2669,22.241667,-2.917326,1.410982,2.747820,,,
2670,22.250000,-2.917206,1.411020,2.747793,,,
2671,22.258333,-2.917009,1.411006,2.747819,,,
2672,22.266667,-2.917041,1.410989,2.747850,,,
2673,22.275000,-2.917025,1.410989,2.747853,,,
2674,22.283333,-2.916987,1.410988,2.747942,,,
2675,22.291667,-2.917020,1.410892,2.747879,,,
2676,22.300000,-2.917051,1.411014,2.748030,,,
2677,22.308333,-2.917031,1.410961,2.748177,,,
2678,22.316667,-2.917016,1.411007,2.748266,,,
2679,22.325000,-2.917068,1.411061,2.748343,,,
2680,22.333333,-2.917041,1.410970,2.748426,,,
2681,22.341667,-2.917048,1.411000,2.748456,,,
2682,22.350000,-2.916976,1.410933,2.748352,,,
2683,22.358333,-2.916941,1.410994,2.748518,,,
2684,22.366667,-2.916925,1.411072,2.748485,,,
2685,22.375000,-2.916886,1.411021,2.748435,,,
2686,22.383333,-2.916870,1.411019,2.748302,,,
2687,22.391667,-2.916831,1.411097,2.748309,,,
2688,22.400000,-2.916795,1.411016,2.748190,,,
2689,22.408333,-2.916876,1.410867,2.748020,,,
2690,22.416667,-2.916789,1.411060,2.748159,,,
2691,22.425000,-2.916754,1.411035,2.748089,,,
2692,22.433333,-2.916786,1.411042,2.748123,,,
2693,22.441667,-2.916693,1.411018,2.748158,,,
2694,22.450000,-2.916716,1.411104,2.748221,,,
2695,22.458333,-2.916816,1.410963,2.748209,,,
2696,22.466667,-2.916885,1.410983,2.748213,,,
2697,22.475000,-2.916906,1.410985,2.748316,,,
2698,22.483333,-2.916941,1.410963,2.748305,,,
2699,22.491667,-2.916947,1.410926,2.748408,,,
2700,22.500000,-2.916981,1.410975,2.748376,,,
2701,22.508333,-2.917037,1.410961,2.748308,,,
2702,22.516667,-2.917056,1.411037,2.748351,,,
2703,22.525000,-2.916991,1.410993,2.748292,,,
2704,22.533333,-2.917056,1.410958,2.748213,,,
2705,22.541667,-2.917041,1.411027,2.748100,,,
2706,22.550000,-2.917030,1.411009,2.748056,,,
2707,22.558333,-2.917065,1.411060,2.748029,,,
2708,22.566667,-2.917059,1.411021,2.747990,,,
2709,22.575000,-2.917121,1.411117,2.747983,,,
2710,22.583333,-2.917187,1.410972,2.747703,,,
2711,22.591667,-2.917205,1.411021,2.747828,,,
2712,22.600000,-2.917248,1.411040,2.747801,,,
2713,22.608333,-2.917383,1.410990,2.747748,,,
2714,22.616667,-2.917436,1.411017,2.747764,,,
2715,22.625000,-2.917535,1.410996,2.747795,,,
2716,22.633333,-2.917599,1.411008,2.747719,,,
2717,22.641667,-2.917774,1.411059,2.747725,,,
2718,22.650000,-2.917760,1.411060,2.747778,,,
2719,22.658333,-2.917905,1.411032,2.747675,,,
2720,22.666667,-2.917976,1.411095,2.747632,,,
2721,22.675000,-2.918059,1.411096,2.747544,,,
2722,22.683333,-2.918135,1.411119,2.747408,,,
2723,22.691667,-2.918220,1.411134,2.747342,,,
2724,22.700000,-2.918296,1.411006,2.747199,,,
2725,22.708333,-2.918357,1.411071,2.747113,,,
2726,22.716667,-2.918381,1.411090,2.746994,,,
2727,22.725000,-2.918558,1.411031,2.746900,,,
2728,22.733333,-2.918660,1.411097,2.746881,,,
2729,22.741667,-2.918766,1.411116,2.746821,,,
2730,22.750000,-2.918893,1.411137,2.746788,,,
2731,22.758333,-2.919026,1.411038,2.746634,,,
2732,22.766667,-2.919141,1.411131,2.746746,,,
2733,22.775000,-2.919419,1.411064,2.746588,,,
2734,22.783333,-2.919412,1.411138,2.746655,,,
2735,22.791667,-2.919643,1.411181,2.746593,,,
2736,22.800000,-2.919770,1.411138,2.746503,,,
2737,22.808333,-2.919913,1.411133,2.746477,,,
2738,22.816667,-2.919991,1.411107,2.746343,,,
2739,22.825000,-2.920159,1.411054,2.746218,,,
2740,22.833333,-2.920143,1.411145,2.746189,,,
2741,22.841667,-2.920322,1.411127,2.746024,,,
2742,22.850000,-2.920404,1.411164,2.746002,,,
2743,22.858333,-2.920549,1.411210,2.745884,,,
2744,22.866667,-2.920626,1.411237,2.745803,,,
2745,22.875000,-2.920731,1.411251,2.745642,,,
2746,22.883333,-2.920941,1.411260,2.745623,,,
2747,22.891667,-2.921154,1.411261,2.745443,,,
2748,22.900000,-2.921279,1.411258,2.745490,,,
2749,22.908333,-2.921452,1.411259,2.745358,,,
2750,22.916667,-2.921599,1.411220,2.745304,,,
2751,22.925000,-2.921854,1.411187,2.745173,,,
2752,22.933333,-2.922005,1.411194,2.745040,,,
2753,22.941667,-2.922307,1.411062,2.744927,,,
2754,22.950000,-2.922520,1.411065,2.744890,,,
2755,22.958333,-2.922774,1.411054,2.744744,,,
2756,22.966667,-2.922912,1.411122,2.744750,,,
2757,22.975000,-2.923083,1.411076,2.744538,,,
2758,22.983333,-2.923271,1.411166,2.744566,,,
2759,22.991667,-2.923445,1.411088,2.744332,,,
2760,23.000000,-2.923555,1.411091,2.744258,,,
2761,23.008333,-2.923626,1.411154,2.744280,,,
2762,23.016667,-2.923581,1.411115,2.744213,,,
2763,23.025000,-2.923548,1.411113,2.744152,,,
2764,23.033333,-2.923533,1.411067,2.744027,,,
2765,23.041667,-2.923433,1.411206,2.744120,,,
2766,23.050000,-2.923348,1.411096,2.744057,,,
2767,23.058333,-2.923193,1.411113,2.744033,,,
2768,23.066667,-2.923113,1.411052,2.744059,,,
2769,23.075000,-2.922976,1.411009,2.744099,,,
2770,23.083333,-2.922885,1.411079,2.744302,,,
2771,23.091667,-2.922785,1.411072,2.744391,,,
2772,23.100000,-2.922711,1.411049,2.744464,,,
2773,23.108333,-2.922722,1.411093,2.744802,,,
2774,23.116667,-2.922613,1.411157,2.744956,,,
2775,23.125000,-2.922603,1.411129,2.745058,,,
2776,23.133333,-2.922462,1.411166,2.745155,,,
2777,23.141667,-2.922406,1.411009,2.745187,,,
2778,23.150000,-2.922323,1.411089,2.745311,,,
2779,23.158333,-2.922189,1.411108,2.745371,,,
2780,23.166667,-2.921982,1.411137,2.745374,,,
2781,23.175000,-2.921885,1.411095,2.745327,,,
2782,23.183333,-2.921889,1.410943,2.745186,,,
2783,23.191667,-2.921695,1.410985,2.745233,,,
2784,23.200000,-2.921508,1.411081,2.745263,,,
2785,23.208333,-2.921345,1.411055,2.745220,,,
2786,23.216667,-2.921182,1.411065,2.745172,,,
2787,23.225000,-2.921045,1.411144,2.745267,,,
2788,23.233333,-2.921010,1.411129,2.745323,,,
2789,23.241667,-2.921094,1.411010,2.745263,,,
2790,23.250000,-2.921033,1.410974,2.745315,,,
2791,23.258333,-2.920933,1.411127,2.745536,,,
2792,23.266667,-2.920835,1.411237,2.745734,,,
2793,23.275000,-2.920870,1.411180,2.745776,,,
2794,23.283333,-2.920864,1.411146,2.745839,,,
2795,23.291667,-2.920895,1.411166,2.746028,,,
2796,23.300000,-2.920831,1.411220,2.746091,,,
2797,23.308333,-2.920841,1.411159,2.746128,,,
2798,23.316667,-2.920818,1.411144,2.746151,,,
2799,23.325000,-2.920713,1.411192,2.746198,,,
2800,23.333333,-2.920620,1.411137,2.746086,,,
2801,23.341667,-2.920521,1.411257,2.746125,,,
2802,23.350000,-2.920399,1.411207,2.746072,,,
2803,23.358333,-2.920375,1.411042,2.745913,,,
2804,23.366667,-2.920319,1.411120,2.745924,,,
2805,23.375000,-2.920324,1.411145,2.745844,,,
2806,23.383333,-2.920335,1.411039,2.745749,,,
2807,23.391667,-2.920175,1.411020,2.745725,,,
2808,23.400000,-2.920130,1.411184,2.745847,,,
2809,23.408333,-2.920250,1.411129,2.745858,,,
2810,23.416667,-2.920312,1.411020,2.745786,,,
2811,23.425000,-2.920270,1.411153,2.746022,,,
2812,23.433333,-2.920314,1.411053,2.745981,,,
2813,23.441667,-2.920362,1.411147,2.746058,,,
2814,23.450000,-2.920335,1.411087,2.746125,,,
2815,23.458333,-2.920459,1.411081,2.746153,,,
2816,23.466667,-2.920544,1.411085,2.746083,,,
2817,23.475000,-2.920494,1.411206,2.746257,,,
2818,23.483333,-2.920557,1.411122,2.746180,,,
2819,23.491667,-2.920525,1.411230,2.746166,,,
2820,23.500000,-2.920482,1.411204,2.746109,,,
2821,23.508333,-2.920455,1.411166,2.745983,,,
2822,23.516667,-2.920475,1.411140,2.745910,,,
2823,23.525000,-2.920557,1.411088,2.745798,,,
2824,23.533333,-2.920586,1.411118,2.745773,,,
2825,23.541667,-2.920588,1.411134,2.745696,,,
2826,23.550000,-2.920655,1.411151,2.745666,,,
2827,23.558333,-2.920689,1.411248,2.745724,,,
2828,23.566667,-2.920834,1.411131,2.745608,,,
2829,23.575000,-2.920967,1.411140,2.745670,,,
2830,23.583333,-2.920927,1.411134,2.745663,,,
2831,23.591667,-2.921103,1.411237,2.745748,,,
2832,23.600000,-2.921191,1.411170,2.745682,,,
2833,23.608333,-2.921249,1.411244,2.745662,,,
2834,23.616667,-2.921333,1.411190,2.745612,,,
2835,23.625000,-2.921489,1.411100,2.745518,,,
2836,23.633333,-2.921533,1.411132,2.745450,,,
2837,23.641667,-2.921509,1.411156,2.745460,,,
2838,23.650000,-2.921644,1.411218,2.745446,,,
2839,23.658333,-2.921696,1.411177,2.745332,,,
2840,23.666667,-2.921812,1.411180,2.745214,,,
2841,23.675000,-2.921925,1.411072,2.745026,,,
2842,23.683333,-2.921937,1.411069,2.744893,,,
2843,23.691667,-2.922111,1.411179,2.744975,,,
2844,23.700000,-2.922169,1.411136,2.744909,,,
2845,23.708333,-2.922249,1.411107,2.744810,,,
2846,23.716667,-2.922411,1.411195,2.744775,,,
2847,23.725000,-2.922559,1.411161,2.744713,,,
2848,23.733333,-2.922731,1.411031,2.744521,,,
2849,23.741667,-2.922888,1.411046,2.744584,,,
2850,23.750000,-2.922976,1.411008,2.744527,,,
2851,23.758333,-2.923130,1.411046,2.744543,,,
2852,23.766667,-2.923243,1.411079,2.744460,,,
2853,23.775000,-2.923283,1.411063,2.744454,,,
2854,23.783333,-2.923416,1.411065,2.744403,,,
2855,23.791667,-2.923425,1.411033,2.744393,,,
2856,23.800000,-2.923403,1.411125,2.744443,,,
2857,23.808333,-2.923405,1.411185,2.744424,,,
2858,23.816667,-2.923293,1.411057,2.744309,,,
2859,23.825000,-2.923131,1.411012,2.744327,,,
2860,23.833333,-2.923038,1.411003,2.744297,,,
2861,23.841667,-2.922915,1.411033,2.744403,,,
2862,23.850000,-2.922747,1.411128,2.744561,,,
2863,23.858333,-2.922670,1.411022,2.744500,,,
2864,23.866667,-2.922603,1.410968,2.744581,,,
2865,23.875000,-2.922531,1.411042,2.744609,,,
2866,23.883333,-2.922439,1.411075,2.744752,,,
2867,23.891667,-2.922362,1.411129,2.744838,,,
2868,23.900000,-2.922242,1.411134,2.744998,,,
2869,23.908333,-2.922204,1.411104,2.745044,,,
2870,23.916667,-2.922139,1.411151,2.745094,,,
2871,23.925000,-2.922036,1.411254,2.745236,,,
2872,23.933333,-2.921962,1.411327,2.745289,,,
2873,23.941667,-2.921788,1.411264,2.745349,,,
2874,23.950000,-2.921778,1.411228,2.745334,,,
2875,23.958333,-2.921675,1.411313,2.745358,,,
2876,23.966667,-2.921665,1.411178,2.745273,,,
2877,23.975000,-2.921631,1.411209,2.745317,,,
2878,23.983333,-2.921607,1.411230,2.745303,,,
2879,23.991667,-2.921392,1.411197,2.745237,,,
2880,24.000000,-2.921308,1.411188,2.745328,,,
2881,24.008333,-2.921301,1.411144,2.745318,,,
2882,24.016667,-2.921288,1.411158,2.745349,,,
2883,24.025000,-2.921291,1.411254,2.745502,,,
2884,24.033333,-2.921256,1.411283,2.745538,,,
2885,24.041667,-2.921328,1.411312,2.745523,,,
2886,24.050000,-2.921246,1.411246,2.745588,,,
2887,24.058333,-2.921243,1.411225,2.745579,,,
2888,24.066667,-2.921253,1.411227,2.745573,,,
2889,24.075000,-2.921276,1.411213,2.745553,,,
2890,24.083333,-2.921283,1.411100,2.745554,,,
2891,24.091667,-2.921243,1.411266,2.745669,,,
2892,24.100000,-2.921241,1.411196,2.745587,,,
2893,24.108333,-2.921134,1.411204,2.745581,,,
2894,24.116667,-2.921190,1.411219,2.745579,,,
2895,24.125000,-2.921178,1.411212,2.745518,,,
2896,24.133333,-2.921148,1.411177,2.745492,,,
2897,24.141667,-2.921182,1.411153,2.745506,,,
2898,24.150000,-2.921137,1.411187,2.745415,,,
2899,24.158333,-2.921144,1.411220,2.745464,,,
2900,24.166667,-2.921265,1.411199,2.745422,,,
2901,24.175000,-2.921212,1.411283,2.745510,,,
2902,24.183333,-2.921314,1.411155,2.745357,,,
2903,24.191667,-2.921268,1.411215,2.745478,,,
2904,24.200000,-2.921352,1.411300,2.745476,,,
2905,24.208333,-2.921421,1.411203,2.745465,,,
2906,24.216667,-2.921451,1.411149,2.745389,,,
2907,24.225000,-2.921556,1.411292,2.745535,,,
2908,24.233333,-2.921669,1.411297,2.745538,,,
2909,24.241667,-2.921735,1.411218,2.745452,,,
2910,24.250000,-2.921749,1.411131,2.745327,,,
2911,24.258333,-2.921741,1.411206,2.745257,,,
2912,24.266667,-2.921842,1.411149,2.745218,,,
2913,24.275000,-2.921791,1.411279,2.745281,,,
2914,24.283333,-2.921911,1.411189,2.745168,,,
2915,24.291667,-2.921940,1.411069,2.745027,,,
2916,24.300000,-2.921927,1.411182,2.744965,,,
2917,24.308333,-2.922024,1.411243,2.745121,,,
2918,24.316667,-2.922064,1.411226,2.745025,,,
2919,24.325000,-2.922144,1.411163,2.744888,,,
2920,24.333333,-2.922325,1.411174,2.744885,,,
2921,24.341667,-2.922361,1.411138,2.744849,,,
2922,24.350000,-2.922519,1.411076,2.744778,,,
2923,24.358333,-2.922642,1.410996,2.744627,,,
2924,24.366667,-2.922701,1.411005,2.744658,,,
2925,24.375000,-2.922848,1.411082,2.744691,,,
2926,24.383333,-2.922971,1.411106,2.744678,,,
2927,24.391667,-2.923057,1.411051,2.744604,,,
2928,24.400000,-2.923101,1.411039,2.744516,,,
2929,24.408333,-2.923185,1.411108,2.744579,,,
2930,24.416667,-2.923214,1.411016,2.744446,,,
2931,24.425000,-2.923209,1.411073,2.744421,,,
2932,24.433333,-2.923199,1.411033,2.744343,,,
2933,24.441667,-2.923104,1.411100,2.744389,,,
2934,24.450000,-2.923042,1.411029,2.744281,,,
2935,24.458333,-2.923070,1.411064,2.744381,,,
2936,24.466667,-2.922957,1.411085,2.744426,,,
2937,24.475000,-2.922878,1.411142,2.744555,,,
2938,24.483333,-2.922841,1.411065,2.744500,,,
2939,24.491667,-2.922757,1.411098,2.744607,,,
2940,24.500000,-2.922669,1.411095,2.744645,,,
2941,24.508333,-2.922566,1.411078,2.744713,,,
2942,24.516667,-2.922502,1.411136,2.744815,,,
2943,24.525000,-2.922457,1.411165,2.744905,,,
2944,24.533333,-2.922381,1.411186,2.744930,,,
2945,24.541667,-2.922351,1.411177,2.745011,,,
2946,24.550000,-2.922283,1.411128,2.744965,,,
2947,24.558333,-2.922230,1.411142,2.745037,,,
2948,24.566667,-2.922168,1.411133,2.744998,,,
2949,24.575000,-2.922167,1.411191,2.745016,,,
2950,24.583333,-2.922061,1.411243,2.745120,,,
2951,24.591667,-2.922025,1.411263,2.745100,,,
2952,24.600000,-2.921942,1.411171,2.745038,,,
2953,24.608333,-2.921920,1.411266,2.745093,,,
2954,24.616667,-2.921886,1.411137,2.745053,,,
2955,24.625000,-2.921909,1.411265,2.745126,,,
2956,24.633333,-2.921836,1.411135,2.745073,,,
2957,24.641667,-2.921911,1.411125,2.745117,,,
2958,24.650000,-2.921815,1.411148,2.745134,,,
2959,24.658333,-2.921836,1.411222,2.745214,,,
2960,24.666667,-2.921822,1.411158,2.745251,,,
2961,24.675000,-2.921783,1.411228,2.745249,,,
2962,24.683333,-2.921834,1.411238,2.745288,,,
2963,24.691667,-2.921867,1.411037,2.745164,,,
2964,24.700000,-2.921906,1.411123,2.745213,,,
2965,24.708333,-2.921827,1.411227,2.745328,,,
2966,24.716667,-2.921899,1.411107,2.745125,,,
2967,24.725000,-2.921851,1.411120,2.745068,,,
2968,24.733333,-2.921771,1.411210,2.745192,,,
2969,24.741667,-2.921783,1.411201,2.745162,,,
2970,24.750000,-2.921736,1.411113,2.745026,,,
2971,24.758333,-2.921874,1.411146,2.745057,,,
2972,24.766667,-2.921879,1.411008,2.744974,,,
2973,24.775000,-2.921892,1.411150,2.745007,,,
2974,24.783333,-2.921914,1.411125,2.745002,,,
2975,24.791667,-2.921949,1.411072,2.744971,,,
2976,24.800000,-2.922015,1.411067,2.744965,,,
2977,24.808333,-2.921999,1.411162,2.745020,,,
2978,24.816667,-2.922116,1.411106,2.745033,,,
2979,24.825000,-2.922181,1.410970,2.744894,,,
2980,24.833333,-2.922171,1.411070,2.744949,,,
