Format Version,1.1,Take Name,Take 2016-04-07 08.33.59 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.33.59.370 PM,Total Frames,3382,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2531,21.091667,1.486903,2.413677,-1.809841,,,,,,,,,,,,
2532,21.100000,1.487934,2.411512,-1.790558,,,,,,,,,,,,
2533,21.108333,1.493524,2.412604,-1.761153,,,,,,,,,,,,
2534,21.116667,1.496136,2.412128,-1.736357,,,,,,,,,,,,
2535,21.125000,1.495927,2.409720,-1.716774,,,,,,,,,,,,
2536,21.133333,1.499953,2.410297,-1.687584,,,,,,,,,,,,
2537,21.141667,1.498609,2.407538,-1.667662,,,,,,,,,,,,
2538,21.150000,1.501480,2.408011,-1.638544,,,,,,,,,,,,
2539,21.158333,1.501571,2.406651,-1.614674,,,,,,,,,,,,
2540,21.166667,1.499077,2.403936,-1.594157,,,,,,,,,,,,
2541,21.175000,1.500518,2.404260,-1.565523,,,,,,,,,,,,
2542,21.183333,1.499617,2.402858,-1.541399,,,,,,,,,,,,
2543,21.191667,1.497885,2.401468,-1.517085,,,,,,,,,,,,
2544,21.200000,1.496529,2.400201,-1.493120,,,,,,,,,,,,
2545,21.208333,1.492270,2.397537,-1.472808,,,,,,,,,,,,
2546,21.216667,1.490434,2.396534,-1.448795,,,,,,,,,,,,
2547,21.225000,1.489990,2.396711,-1.420444,,,,,,,,,,,,
2548,21.233333,1.487324,2.395903,-1.396385,,,,,,,,,,,,
2549,21.241667,1.484645,2.394933,-1.372557,,,,,,,,,,,,
2550,21.250000,1.481265,2.394125,-1.348515,,,,,,,,,,,,
2551,21.258333,1.477930,2.393686,-1.324393,,,,,,,,,,,,
2552,21.266667,1.474224,2.393010,-1.300473,,,,,,,,,,,,
2553,21.275000,1.470328,2.392398,-1.276683,,,,,,,,,,,,
2554,21.283333,1.466038,2.392139,-1.252973,,,,,,,,,,,,
2555,21.291667,1.459888,2.390911,-1.232258,,,,,,,,,,,,
2556,21.300000,1.456506,2.391925,-1.205271,,,,,,,,,,,,
2557,21.308333,1.451373,2.391598,-1.181749,,,,,,,,,,,,
2558,21.316667,1.446172,2.391690,-1.158059,,,,,,,,,,,,
2559,21.325000,1.440527,2.391967,-1.134216,,,,,,,,,,,,
2560,21.333333,1.434680,2.392143,-1.110975,,,,,,,,,,,,
2561,21.341667,1.428691,2.392525,-1.087513,,,,,,,,,,,,
2562,21.350000,1.422468,2.392810,-1.064104,,,,,,,,,,,,
2563,21.358333,1.416274,2.393116,-1.040687,,,,,,,,,,,,
2564,21.366667,1.409572,2.393314,-1.017816,,,,,,,,,,,,
2565,21.375000,1.402669,2.393696,-0.994749,,,,,,,,,,,,
2566,21.383333,1.395674,2.394076,-0.971667,,,,,,,,,,,,
2567,21.391667,1.388282,2.394315,-0.949183,,,,,,,,,,,,
2568,21.400000,1.381085,2.394542,-0.926494,,,,,,,,,,,,
2569,21.408333,1.373398,2.394719,-0.904464,,,,,,,,,,,,
2570,21.416667,1.365494,2.395091,-0.881807,,,,,,,,,,,,
2571,21.425000,1.357685,2.395199,-0.859971,,,,,,,,,,,,
2572,21.433333,1.349290,2.395928,-0.837584,,,,,,,,,,,,
2573,21.441667,1.341093,2.396344,-0.815565,,,,,,,,,,,,
2574,21.450000,1.332385,2.396623,-0.794290,,,,,,,,,,,,
2575,21.458333,1.323613,2.396888,-0.773076,,,,,,,,,,,,
2576,21.466667,1.314741,2.397136,-0.751745,,,,,,,,,,,,
2577,21.475000,1.305467,2.397270,-0.730727,,,,,,,,,,,,
2578,21.483333,1.296111,2.397366,-0.710070,,,,,,,,,,,,
2579,21.491667,1.286926,2.397055,-0.689400,,,,,,,,,,,,
2580,21.500000,1.277411,2.397162,-0.668921,,,,,,,,,,,,
2581,21.508333,1.267596,2.396984,-0.648390,,,,,,,,,,,,
2582,21.516667,1.258017,2.397006,-0.628477,,,,,,,,,,,,
2583,21.525000,1.247998,2.397011,-0.608324,,,,,,,,,,,,
2584,21.533333,1.237905,2.397054,-0.588245,,,,,,,,,,,,
2585,21.541667,1.227887,2.397133,-0.568554,,,,,,,,,,,,
2586,21.550000,1.217434,2.397300,-0.548554,,,,,,,,,,,,
2587,21.558333,1.206889,2.397468,-0.528988,,,,,,,,,,,,
2588,21.566667,1.196322,2.397712,-0.509430,,,,,,,,,,,,
2589,21.575000,1.185427,2.397930,-0.489888,,,,,,,,,,,,
2590,21.583333,1.174732,2.398194,-0.470776,,,,,,,,,,,,
2591,21.591667,1.163537,2.398484,-0.451263,,,,,,,,,,,,
2592,21.600000,1.152152,2.398828,-0.431807,,,,,,,,,,,,
2593,21.608333,1.140501,2.399201,-0.412798,,,,,,,,,,,,
2594,21.616667,1.128794,2.399239,-0.393641,,,,,,,,,,,,
2595,21.625000,1.116862,2.399399,-0.374753,,,,,,,,,,,,
2596,21.633333,1.104771,2.399768,-0.355728,,,,,,,,,,,,
2597,21.641667,1.092274,2.399942,-0.336726,,,,,,,,,,,,
2598,21.650000,1.079683,2.399591,-0.318520,,,,,,,,,,,,
2599,21.658333,1.062003,2.400659,-0.301101,,,,,,,,,,,,
2600,21.666667,1.048857,2.400144,-0.281997,,,,,,,,,,,,
2601,21.675000,1.035291,2.400171,-0.264744,,,,,,,,,,,,
2602,21.683333,1.021965,2.399192,-0.245602,,,,,,,,,,,,
2603,21.691667,1.008301,2.398556,-0.227610,,,,,,,,,,,,
2604,21.700000,0.994066,2.398054,-0.209878,,,,,,,,,,,,
2605,21.708333,0.979867,2.397373,-0.191993,,,,,,,,,,,,
2606,21.716667,0.965311,2.396625,-0.174521,,,,,,,,,,,,
2607,21.725000,0.950887,2.395483,-0.156313,,,,,,,,,,,,
2608,21.733333,0.935951,2.394557,-0.139098,,,,,,,,,,,,
2609,21.741667,0.920579,2.393705,-0.121759,,,,,,,,,,,,
2610,21.750000,0.905098,2.392643,-0.104870,,,,,,,,,,,,
2611,21.758333,0.889462,2.391412,-0.087675,,,,,,,,,,,,
2612,21.766667,0.873517,2.390183,-0.071050,,,,,,,,,,,,
2613,21.775000,0.857399,2.388377,-0.054616,,,,,,,,,,,,
2614,21.783333,0.840878,2.386765,-0.038510,,,,,,,,,,,,
2615,21.791667,0.824153,2.384723,-0.022560,,,,,,,,,,,,
2616,21.800000,0.806887,2.382723,-0.007149,,,,,,,,,,,,
2617,21.808333,0.789530,2.380122,0.007982,,,,,,,,,,,,
2618,21.816667,0.774110,2.377524,0.024228,,,,,,,,,,,,
2619,21.825000,0.756376,2.375136,0.038926,,,,,,,,,,,,
2620,21.833333,0.738526,2.372540,0.053613,,,,,,,,,,,,
2621,21.841667,0.720601,2.369935,0.068224,,,,,,,,,,,,
2622,21.850000,0.702405,2.367613,0.082952,,,,,,,,,,,,
2623,21.858333,0.684097,2.365070,0.097067,,,,,,,,,,,,
2624,21.866667,0.665785,2.362672,0.111376,,,,,,,,,,,,
2625,21.875000,0.647188,2.360208,0.125437,,,,,,,,,,,,
2626,21.883333,0.628616,2.358016,0.139595,,,,,,,,,,,,
2627,21.891667,0.609753,2.355696,0.153606,,,,,,,,,,,,
2628,21.900000,0.590836,2.353555,0.167399,,,,,,,,,,,,
2629,21.908333,0.572108,2.351330,0.181435,,,,,,,,,,,,
2630,21.916667,0.553106,2.348951,0.195187,,,,,,,,,,,,
2631,21.925000,0.533992,2.346855,0.208454,,,,,,,,,,,,
2632,21.933333,0.514372,2.344923,0.221991,,,,,,,,,,,,
2633,21.941667,0.495242,2.342802,0.235261,,,,,,,,,,,,
2634,21.950000,0.475929,2.340758,0.248641,,,,,,,,,,,,
2635,21.958333,0.456389,2.338638,0.261676,,,,,,,,,,,,
2636,21.966667,0.436804,2.336692,0.274126,,,,,,,,,,,,
2637,21.975000,0.417203,2.335084,0.286558,,,,,,,,,,,,
2638,21.983333,0.397756,2.332967,0.298839,,,,,,,,,,,,
2639,21.991667,0.377859,2.331663,0.311105,,,,,,,,,,,,
2640,22.000000,0.358176,2.330006,0.323036,,,,,,,,,,,,
2641,22.008333,0.338537,2.328494,0.334992,,,,,,,,,,,,
2642,22.016667,0.318526,2.327395,0.346777,,,,,,,,,,,,
2643,22.025000,0.298980,2.325909,0.358475,,,,,,,,,,,,
2644,22.033333,0.279202,2.324775,0.369853,,,,,,,,,,,,
2645,22.041667,0.259232,2.323187,0.381192,,,,,,,,,,,,
2646,22.050000,0.239657,2.322148,0.392266,,,,,,,,,,,,
2647,22.058333,0.219822,2.320766,0.403299,,,,,,,,,,,,
2648,22.066667,0.200012,2.319564,0.413871,,,,,,,,,,,,
2649,22.075000,0.180473,2.318236,0.424575,,,,,,,,,,,,
2650,22.083333,0.160122,2.317064,0.434626,,,,,,,,,,,,
2651,22.091667,0.140643,2.315756,0.444947,,,,,,,,,,,,
2652,22.100000,0.120663,2.314622,0.454831,,,,,,,,,,,,
2653,22.108333,0.101195,2.313198,0.464744,,,,,,,,,,,,
2654,22.116667,0.081559,2.311853,0.474756,,,,,,,,,,,,
2655,22.125000,0.062092,2.311030,0.484421,,,,,,,,,,,,
2656,22.133333,0.042777,2.309705,0.493960,,,,,,,,,,,,
2657,22.141667,0.023296,2.308629,0.503522,,,,,,,,,,,,
2658,22.150000,0.003968,2.307582,0.513107,,,,,,,,,,,,
2659,22.158333,-0.014921,2.306271,0.522956,,,,,,,,,,,,
2660,22.166667,-0.034288,2.305073,0.532255,,,,,,,,,,,,
2661,22.175000,-0.053140,2.303517,0.541918,,,,,,,,,,,,
2662,22.183333,-0.072278,2.302293,0.551537,,,,,,,,,,,,
2663,22.191667,-0.091179,2.300516,0.560896,,,,,,,,,,,,
2664,22.200000,-0.110023,2.299052,0.570540,,,,,,,,,,,,
2665,22.208333,-0.128634,2.296941,0.579519,,,,,,,,,,,,
2666,22.216667,-0.147339,2.295136,0.588882,,,,,,,,,,,,
2667,22.225000,-0.165882,2.293030,0.597986,,,,,,,,,,,,
2668,22.233333,-0.184328,2.291049,0.607217,,,,,,,,,,,,
2669,22.241667,-0.203033,2.289057,0.616515,,,,,,,,,,,,
2670,22.250000,-0.221736,2.286964,0.625621,,,,,,,,,,,,
2671,22.258333,-0.240003,2.284990,0.635277,,,,,,,,,,,,
2672,22.266667,-0.258660,2.283003,0.644404,,,,,,,,,,,,
2673,22.275000,-0.276738,2.280872,0.654324,,,,,,,,,,,,
2674,22.283333,-0.295738,2.279031,0.661851,,,,,,,,,,,,
2675,22.291667,-0.314398,2.276914,0.670509,,,,,,,,,,,,
2676,22.300000,-0.332798,2.274976,0.679076,,,,,,,,,,,,
2677,22.308333,-0.351297,2.273010,0.687888,,,,,,,,,,,,
2678,22.316667,-0.369821,2.271345,0.696444,,,,,,,,,,,,
2679,22.325000,-0.388299,2.269116,0.704240,,,,,,,,,,,,
2680,22.333333,-0.406951,2.267211,0.712255,,,,,,,,,,,,
2681,22.341667,-0.425250,2.265299,0.720385,,,,,,,,,,,,
2682,22.350000,-0.443406,2.263271,0.728328,,,,,,,,,,,,
2683,22.358333,-0.462090,2.261505,0.735501,,,,,,,,,,,,
2684,22.366667,-0.480468,2.259710,0.742837,,,,,,,,,,,,
2685,22.375000,-0.498651,2.257829,0.750493,,,,,,,,,,,,
2686,22.383333,-0.517014,2.255813,0.757080,,,,,,,,,,,,
2687,22.391667,-0.535328,2.253993,0.764081,,,,,,,,,,,,
2688,22.400000,-0.553545,2.251902,0.770914,,,,,,,,,,,,
2689,22.408333,-0.571855,2.250057,0.777269,,,,,,,,,,,,
2690,22.416667,-0.589997,2.248087,0.783797,,,,,,,,,,,,
2691,22.425000,-0.608059,2.245924,0.789815,,,,,,,,,,,,
2692,22.433333,-0.626079,2.244034,0.795837,,,,,,,,,,,,
2693,22.441667,-0.644117,2.242127,0.801346,,,,,,,,,,,,
2694,22.450000,-0.662232,2.239978,0.806954,,,,,,,,,,,,
2695,22.458333,-0.680191,2.237783,0.812131,,,,,,,,,,,,
2696,22.466667,-0.697990,2.235588,0.817578,,,,,,,,,,,,
2697,22.475000,-0.715992,2.233268,0.822353,,,,,,,,,,,,
2698,22.483333,-0.733976,2.230762,0.827214,,,,,,,,,,,,
2699,22.491667,-0.751733,2.228274,0.832133,,,,,,,,,,,,
2700,22.500000,-0.769536,2.225393,0.836210,,,,,,,,,,,,
2701,22.508333,-0.787386,2.222860,0.840389,,,,,,,,,,,,
2702,22.516667,-0.805050,2.220060,0.844682,,,,,,,,,,,,
2703,22.525000,-0.822683,2.217456,0.848473,,,,,,,,,,,,
2704,22.533333,-0.840598,2.214633,0.852165,,,,,,,,,,,,
2705,22.541667,-0.858331,2.212016,0.856205,,,,,,,,,,,,
2706,22.550000,-0.876007,2.209244,0.860191,,,,,,,,,,,,
2707,22.558333,-0.894015,2.206557,0.863776,,,,,,,,,,,,
2708,22.566667,-0.911932,2.204126,0.867478,,,,,,,,,,,,
2709,22.575000,-0.930083,2.201556,0.871178,,,,,,,,,,,,
2710,22.583333,-0.947955,2.199033,0.875057,,,,,,,,,,,,
2711,22.591667,-0.966052,2.196542,0.878627,,,,,,,,,,,,
2712,22.600000,-0.984245,2.194105,0.882323,,,,,,,,,,,,
2713,22.608333,-1.002164,2.192151,0.885990,,,,,,,,,,,,
2714,22.616667,-1.020221,2.189662,0.889394,,,,,,,,,,,,
2715,22.625000,-1.038092,2.187604,0.892539,,,,,,,,,,,,
2716,22.633333,-1.055768,2.185483,0.895978,,,,,,,,,,,,
2717,22.641667,-1.073446,2.183182,0.899384,,,,,,,,,,,,
2718,22.650000,-1.090842,2.181021,0.902943,,,,,,,,,,,,
2719,22.658333,-1.108737,2.178677,0.905994,,,,,,,,,,,,
2720,22.666667,-1.126401,2.176681,0.909093,,,,,,,,,,,,
2721,22.675000,-1.143848,2.174150,0.912217,,,,,,,,,,,,
2722,22.683333,-1.161201,2.171727,0.915356,,,,,,,,,,,,
2723,22.691667,-1.178429,2.169305,0.918651,,,,,,,,,,,,
2724,22.700000,-1.195700,2.166633,0.921511,,,,,,,,,,,,
2725,22.708333,-1.212685,2.164289,0.924283,,,,,,,,,,,,
2726,22.716667,-1.229483,2.161310,0.926987,,,,,,,,,,,,
2727,22.725000,-1.246260,2.158653,0.929859,,,,,,,,,,,,
2728,22.733333,-1.262615,2.155871,0.932581,,,,,,,,,,,,
2729,22.741667,-1.278922,2.152823,0.935548,,,,,,,,,,,,
2730,22.750000,-1.295177,2.149846,0.938102,,,,,,,,,,,,
2731,22.758333,-1.311301,2.146772,0.940574,,,,,,,,,,,,
2732,22.766667,-1.327250,2.143620,0.943227,,,,,,,,,,,,
2733,22.775000,-1.342809,2.140291,0.946003,,,,,,,,,,,,
2734,22.783333,-1.358553,2.136737,0.948019,,,,,,,,,,,,
2735,22.791667,-1.374096,2.133158,0.950491,,,,,,,,,,,,
2736,22.800000,-1.389123,2.129402,0.953031,,,,,,,,,,,,
2737,22.808333,-1.404282,2.125563,0.955052,,,,,,,,,,,,
2738,22.816667,-1.419259,2.121665,0.957288,,,,,,,,,,,,
2739,22.825000,-1.434081,2.117334,0.959516,,,,,,,,,,,,
2740,22.833333,-1.448774,2.113210,0.961423,,,,,,,,,,,,
2741,22.841667,-1.463329,2.108735,0.963563,,,,,,,,,,,,
2742,22.850000,-1.477955,2.104428,0.965481,,,,,,,,,,,,
2743,22.858333,-1.492278,2.099863,0.967416,,,,,,,,,,,,
2744,22.866667,-1.506071,2.094878,0.969577,,,,,,,,,,,,
2745,22.875000,-1.519807,2.089996,0.971265,,,,,,,,,,,,
2746,22.883333,-1.533339,2.084649,0.972866,,,,,,,,,,,,
2747,22.891667,-1.546472,2.079353,0.974572,,,,,,,,,,,,
2748,22.900000,-1.559454,2.073776,0.976187,,,,,,,,,,,,
2749,22.908333,-1.572207,2.068389,0.977690,,,,,,,,,,,,
2750,22.916667,-1.584957,2.062935,0.979039,,,,,,,,,,,,
2751,22.925000,-1.597115,2.057420,0.980955,,,,,,,,,,,,
2752,22.933333,-1.609532,2.051665,0.982329,,,,,,,,,,,,
2753,22.941667,-1.621765,2.046177,0.984219,,,,,,,,,,,,
2754,22.950000,-1.633822,2.040461,0.986171,,,,,,,,,,,,
2755,22.958333,-1.645826,2.034583,0.987836,,,,,,,,,,,,
2756,22.966667,-1.657789,2.028712,0.989805,,,,,,,,,,,,
2757,22.975000,-1.669651,2.022645,0.991913,,,,,,,,,,,,
2758,22.983333,-1.681288,2.016910,0.993789,,,,,,,,,,,,
2759,22.991667,-1.692989,2.010816,0.995340,,,,,,,,,,,,
2760,23.000000,-1.704380,2.004633,0.997163,,,,,,,,,,,,
2761,23.008333,-1.715507,1.998597,0.998467,,,,,,,,,,,,
2762,23.016667,-1.726310,1.992742,0.999904,,,,,,,,,,,,
2763,23.025000,-1.737265,1.986602,1.001105,,,,,,,,,,,,
2764,23.033333,-1.747734,1.980226,1.002013,,,,,,,,,,,,
2765,23.041667,-1.758258,1.974362,1.003020,,,,,,,,,,,,
2766,23.050000,-1.768284,1.968258,1.004199,,,,,,,,,,,,
2767,23.058333,-1.778448,1.961871,1.004871,,,,,,,,,,,,
2768,23.066667,-1.788545,1.955887,1.005536,,,,,,,,,,,,
2769,23.075000,-1.798353,1.949428,1.006360,,,,,,,,,,,,
2770,23.083333,-1.808365,1.943088,1.006891,,,,,,,,,,,,
2771,23.091667,-1.818114,1.937025,1.007404,,,,,,,,,,,,
2772,23.100000,-1.827790,1.930550,1.007831,,,,,,,,,,,,
2773,23.108333,-1.837062,1.924414,1.008258,,,,,,,,,,,,
2774,23.116667,-1.846211,1.918305,1.008572,,,,,,,,,,,,
2775,23.125000,-1.855188,1.912225,1.008812,,,,,,,,,,,,
2776,23.133333,-1.863840,1.906185,1.008601,,,,,,,,,,,,
2777,23.141667,-1.872297,1.900089,1.008572,,,,,,,,,,,,
2778,23.150000,-1.880558,1.894195,1.008532,,,,,,,,,,,,
2779,23.158333,-1.888799,1.888188,1.008200,,,,,,,,,,,,
2780,23.166667,-1.896710,1.882283,1.008087,,,,,,,,,,,,
2781,23.175000,-1.904609,1.876518,1.007668,,,,,,,,,,,,
2782,23.183333,-1.912553,1.870773,1.007192,,,,,,,,,,,,
2783,23.191667,-1.920105,1.864935,1.006563,,,,,,,,,,,,
2784,23.200000,-1.927497,1.859369,1.006202,,,,,,,,,,,,
2785,23.208333,-1.934984,1.853655,1.005580,,,,,,,,,,,,
2786,23.216667,-1.942101,1.847859,1.004716,,,,,,,,,,,,
2787,23.225000,-1.949080,1.842607,1.003823,,,,,,,,,,,,
2788,23.233333,-1.956193,1.837149,1.002694,,,,,,,,,,,,
2789,23.241667,-1.962787,1.831405,1.001857,,,,,,,,,,,,
2790,23.250000,-1.969513,1.826315,1.000595,,,,,,,,,,,,
2791,23.258333,-1.975889,1.821056,0.999557,,,,,,,,,,,,
2792,23.266667,-1.982281,1.815532,0.998297,,,,,,,,,,,,
2793,23.275000,-1.988879,1.810338,0.996987,,,,,,,,,,,,
2794,23.283333,-1.995136,1.805027,0.995736,,,,,,,,,,,,
2795,23.291667,-2.001102,1.800105,0.994277,,,,,,,,,,,,
2796,23.300000,-2.006908,1.795008,0.993137,,,,,,,,,,,,
2797,23.308333,-2.012674,1.790002,0.991370,,,,,,,,,,,,
2798,23.316667,-2.018123,1.784723,0.989642,,,,,,,,,,,,
2799,23.325000,-2.023444,1.779841,0.988141,,,,,,,,,,,,
2800,23.333333,-2.028663,1.775323,0.986346,,,,,,,,,,,,
2801,23.341667,-2.033893,1.770179,0.984573,,,,,,,,,,,,
2802,23.350000,-2.038888,1.765791,0.982815,,,,,,,,,,,,
2803,23.358333,-2.043595,1.761150,0.980944,,,,,,,,,,,,
2804,23.366667,-2.048348,1.756584,0.978803,,,,,,,,,,,,
2805,23.375000,-2.052800,1.751962,0.976742,,,,,,,,,,,,
2806,23.383333,-2.057281,1.747460,0.974700,,,,,,,,,,,,
2807,23.391667,-2.061234,1.742827,0.972618,,,,,,,,,,,,
2808,23.400000,-2.065198,1.738529,0.970351,,,,,,,,,,,,
2809,23.408333,-2.068844,1.734103,0.968149,,,,,,,,,,,,
2810,23.416667,-2.072671,1.729484,0.965822,,,,,,,,,,,,
2811,23.425000,-2.076239,1.725310,0.963378,,,,,,,,,,,,
2812,23.433333,-2.079451,1.720778,0.961119,,,,,,,,,,,,
2813,23.441667,-2.082675,1.716163,0.958732,,,,,,,,,,,,
2814,23.450000,-2.086147,1.711963,0.955956,,,,,,,,,,,,
2815,23.458333,-2.089049,1.707308,0.953880,,,,,,,,,,,,
2816,23.466667,-2.091908,1.702797,0.951080,,,,,,,,,,,,
2817,23.475000,-2.094676,1.698416,0.948577,,,,,,,,,,,,
2818,23.483333,-2.097083,1.693855,0.946025,,,,,,,,,,,,
2819,23.491667,-2.099695,1.689384,0.943456,,,,,,,,,,,,
2820,23.500000,-2.102146,1.685066,0.941253,,,,,,,,,,,,
2821,23.508333,-2.104460,1.680618,0.938677,,,,,,,,,,,,
2822,23.516667,-2.106626,1.676199,0.936237,,,,,,,,,,,,
2823,23.525000,-2.108744,1.672126,0.933831,,,,,,,,,,,,
2824,23.533333,-2.110858,1.667791,0.931329,,,,,,,,,,,,
2825,23.541667,-2.112761,1.663660,0.929022,,,,,,,,,,,,
2826,23.550000,-2.114569,1.659865,0.926782,,,,,,,,,,,,
2827,23.558333,-2.116436,1.655980,0.924651,,,,,,,,,,,,
2828,23.566667,-2.118197,1.652209,0.922433,,,,,,,,,,,,
2829,23.575000,-2.119608,1.648299,0.920041,,,,,,,,,,,,
2830,23.583333,-2.121373,1.644735,0.917863,,,,,,,,,,,,
2831,23.591667,-2.123004,1.641065,0.915653,,,,,,,,,,,,
2832,23.600000,-2.124365,1.637196,0.913585,,,,,,,,,,,,
2833,23.608333,-2.126097,1.633545,0.911156,,,,,,,,,,,,
2834,23.616667,-2.127584,1.629673,0.908777,,,,,,,,,,,,
2835,23.625000,-2.128933,1.625953,0.906901,,,,,,,,,,,,
2836,23.633333,-2.130363,1.622082,0.904582,,,,,,,,,,,,
2837,23.641667,-2.131802,1.618453,0.902375,,,,,,,,,,,,
2838,23.650000,-2.133221,1.614524,0.900206,,,,,,,,,,,,
2839,23.658333,-2.134347,1.610692,0.897975,,,,,,,,,,,,
2840,23.666667,-2.135878,1.606964,0.895797,,,,,,,,,,,,
2841,23.675000,-2.137015,1.602673,0.893614,,,,,,,,,,,,
2842,23.683333,-2.138447,1.598780,0.891183,,,,,,,,,,,,
2843,23.691667,-2.139516,1.594758,0.889072,,,,,,,,,,,,
2844,23.700000,-2.140528,1.590541,0.886900,,,,,,,,,,,,
2845,23.708333,-2.141597,1.586607,0.884627,,,,,,,,,,,,
2846,23.716667,-2.142529,1.582371,0.882535,,,,,,,,,,,,
2847,23.725000,-2.142989,1.578193,0.880478,,,,,,,,,,,,
2848,23.733333,-2.144129,1.574160,0.878260,,,,,,,,,,,,
2849,23.741667,-2.144530,1.569566,0.875942,,,,,,,,,,,,
2850,23.750000,-2.145034,1.565559,0.873887,,,,,,,,,,,,
2851,23.758333,-2.145603,1.561334,0.871626,,,,,,,,,,,,
2852,23.766667,-2.146157,1.557087,0.869462,,,,,,,,,,,,
2853,23.775000,-2.146444,1.552823,0.867410,,,,,,,,,,,,
2854,23.783333,-2.146457,1.548743,0.865084,,,,,,,,,,,,
2855,23.791667,-2.146542,1.544362,0.863072,,,,,,,,,,,,
2856,23.800000,-2.146406,1.540427,0.860805,,,,,,,,,,,,
2857,23.808333,-2.146522,1.536100,0.858683,,,,,,,,,,,,
2858,23.816667,-2.146206,1.532058,0.856589,,,,,,,,,,,,
2859,23.825000,-2.145977,1.527920,0.854165,,,,,,,,,,,,
2860,23.833333,-2.145582,1.524113,0.851971,,,,,,,,,,,,
2861,23.841667,-2.144791,1.520045,0.849831,,,,,,,,,,,,
2862,23.850000,-2.144240,1.516417,0.847159,,,,,,,,,,,,
2863,23.858333,-2.143472,1.513022,0.845144,,,,,,,,,,,,
2864,23.866667,-2.142407,1.509014,0.842936,,,,,,,,,,,,
2865,23.875000,-2.141474,1.506123,0.840626,,,,,,,,,,,,
2866,23.883333,-2.140682,1.503045,0.838187,,,,,,,,,,,,
2867,23.891667,-2.139885,1.499891,0.835843,,,,,,,,,,,,
2868,23.900000,-2.138651,1.496494,0.833799,,,,,,,,,,,,
2869,23.908333,-2.137933,1.493847,0.831581,,,,,,,,,,,,
2870,23.916667,-2.136978,1.490683,0.828976,,,,,,,,,,,,
2871,23.925000,-2.136384,1.488280,0.826887,,,,,,,,,,,,
2872,23.933333,-2.135401,1.485284,0.824490,,,,,,,,,,,,
2873,23.941667,-2.134661,1.482899,0.822411,,,,,,,,,,,,
2874,23.950000,-2.133668,1.480009,0.820314,,,,,,,,,,,,
2875,23.958333,-2.133033,1.477692,0.818000,,,,,,,,,,,,
2876,23.966667,-2.132295,1.475254,0.815928,,,,,,,,,,,,
2877,23.975000,-2.131446,1.473006,0.813927,,,,,,,,,,,,
2878,23.983333,-2.130798,1.470962,0.811982,,,,,,,,,,,,
2879,23.991667,-2.130086,1.468433,0.809860,,,,,,,,,,,,
2880,24.000000,-2.129574,1.466616,0.807984,,,,,,,,,,,,
2881,24.008333,-2.128618,1.464600,0.805981,,,,,,,,,,,,
2882,24.016667,-2.127854,1.462671,0.804283,,,,,,,,,,,,
2883,24.025000,-2.126975,1.460869,0.802556,,,,,,,,,,,,
2884,24.033333,-2.126287,1.458904,0.800982,,,,,,,,,,,,
2885,24.041667,-2.125643,1.456923,0.799297,,,,,,,,,,,,
2886,24.050000,-2.124637,1.454946,0.797982,,,,,,,,,,,,
2887,24.058333,-2.123964,1.453422,0.796749,,,,,,,,,,,,
2888,24.066667,-2.123012,1.451640,0.795435,,,,,,,,,,,,
2889,24.075000,-2.122089,1.449747,0.794119,,,,,,,,,,,,
2890,24.083333,-2.121137,1.448153,0.793117,,,,,,,,,,,,
2891,24.091667,-2.120180,1.446314,0.792017,,,,,,,,,,,,
2892,24.100000,-2.119230,1.444553,0.791152,,,,,,,,,,,,
2893,24.108333,-2.118167,1.442864,0.790659,,,,,,,,,,,,
2894,24.116667,-2.116938,1.441265,0.789971,,,,,,,,,,,,
2895,24.125000,-2.115845,1.440022,0.789525,,,,,,,,,,,,
2896,24.133333,-2.114629,1.438464,0.788952,,,,,,,,,,,,
2897,24.141667,-2.113268,1.437000,0.788581,,,,,,,,,,,,
2898,24.150000,-2.112045,1.435684,0.788269,,,,,,,,,,,,
2899,24.158333,-2.110614,1.434144,0.788287,,,,,,,,,,,,
2900,24.166667,-2.109143,1.432809,0.788308,,,,,,,,,,,,
2901,24.175000,-2.107885,1.431461,0.788370,,,,,,,,,,,,
2902,24.183333,-2.106566,1.429933,0.788532,,,,,,,,,,,,
2903,24.191667,-2.105264,1.428286,0.788858,,,,,,,,,,,,
2904,24.200000,-2.103740,1.426485,0.789070,,,,,,,,,,,,
2905,24.208333,-2.101971,1.426287,0.789694,,,,,,,,,,,,
2906,24.216667,-2.100691,1.426370,0.789922,,,,,,,,,,,,
2907,24.225000,-2.099915,1.426516,0.790483,,,,,,,,,,,,
2908,24.233333,-2.098353,1.426095,0.791090,,,,,,,,,,,,
2909,24.241667,-2.097117,1.425991,0.792451,,,,,,,,,,,,
2910,24.250000,-2.097378,1.426267,0.793529,,,,,,,,,,,,
2911,24.258333,-2.097606,1.426503,0.794758,,,,,,,,,,,,
2912,24.266667,-2.097141,1.426313,0.796054,,,,,,,,,,,,
2913,24.275000,-2.096895,1.426343,0.796948,,,,,,,,,,,,
2914,24.283333,-2.097670,1.426553,0.797511,,,,,,,,,,,,
2915,24.291667,-2.098519,1.426505,0.798103,,,,,,,,,,,,
