Format Version,1.1,Take Name,Take 2016-04-06 08.04.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.04.07.496 PM,Total Frames,8788,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
7325,61.041667,,,,-3.063850,1.424314,-0.188882,,,,,,,,,
7326,61.050000,,,,-3.063613,1.424179,-0.188702,,,,,,,,,
7327,61.058333,,,,-3.063700,1.424278,-0.188740,,,,,,,,,
7328,61.066667,,,,-3.063661,1.424208,-0.188806,,,,,,,,,
7329,61.075000,,,,-3.063701,1.424196,-0.188853,,,,,,,,,
7330,61.083333,,,,-3.063601,1.424118,-0.188767,,,,,,,,,
7331,61.091667,,,,-3.063529,1.424050,-0.188707,,,,,,,,,
7332,61.100000,,,,-3.063617,1.424119,-0.188711,,,,,,,,,
7333,61.108333,,,,-3.063631,1.424209,-0.188672,,,,,,,,,
7334,61.116667,,,,-3.063818,1.424309,-0.188831,,,,,,,,,
7335,61.125000,,,,-3.063694,1.424207,-0.188797,,,,,,,,,
7336,61.133333,,,,-3.063525,1.424011,-0.188606,,,,,,,,,
7337,61.141667,,,,-3.063471,1.424037,-0.188694,,,,,,,,,
7338,61.150000,,,,-3.063510,1.424089,-0.188610,,,,,,,,,
7339,61.158333,,,,-3.063399,1.424038,-0.188509,,,,,,,,,
7340,61.166667,,,,-3.063734,1.424236,-0.188803,,,,,,,,,
7341,61.175000,,,,-3.063604,1.424152,-0.188741,,,,,,,,,
7342,61.183333,,,,-3.063492,1.424062,-0.188684,,,,,,,,,
7343,61.191667,,,,-3.063466,1.423990,-0.188667,,,,,,,,,
7344,61.200000,,,,-3.063550,1.424055,-0.188784,,,,,,,,,
7345,61.208333,,,,-3.063592,1.424093,-0.188790,,,,,,,,,
7346,61.216667,,,,-3.063570,1.424092,-0.188837,,,,,,,,,
7347,61.225000,,,,-3.063585,1.424063,-0.188711,,,,,,,,,
7348,61.233333,,,,-3.063639,1.424164,-0.188779,,,,,,,,,
7349,61.241667,,,,-3.063501,1.424057,-0.188646,,,,,,,,,
7350,61.250000,,,,-3.064200,1.424539,-0.189164,,,,,,,,,
7351,61.258333,,,,-3.063675,1.424229,-0.188816,,,,,,,,,
7352,61.266667,,,,-3.063603,1.424066,-0.188730,,,,,,,,,
7353,61.275000,,,,-3.063768,1.424383,-0.188848,,,,,,,,,
7354,61.283333,,,,-3.063696,1.424245,-0.188762,,,,,,,,,
7355,61.291667,,,,-3.063630,1.424214,-0.188787,,,,,,,,,
7356,61.300000,,,,-3.063684,1.424163,-0.188756,,,,,,,,,
7357,61.308333,,,,-3.064266,1.424635,-0.189227,,,,,,,,,
7358,61.316667,,,,-3.063487,1.423942,-0.188819,,,,,,,,,
7359,61.325000,,,,-3.063761,1.424242,-0.188878,,,,,,,,,
7360,61.333333,,,,-3.063653,1.424073,-0.188828,,,,,,,,,
7361,61.341667,,,,-3.063525,1.424018,-0.188692,,,,,,,,,
7362,61.350000,,,,-3.063522,1.423997,-0.188769,,,,,,,,,
7363,61.358333,,,,-3.063508,1.423961,-0.188712,,,,,,,,,
7364,61.366667,,,,-3.063600,1.424092,-0.188751,,,,,,,,,
7365,61.375000,,,,-3.063541,1.424078,-0.188702,,,,,,,,,
7366,61.383333,,,,-3.064216,1.424629,-0.189236,,,,,,,,,
7367,61.391667,,,,-3.063524,1.424078,-0.188649,,,,,,,,,
7368,61.400000,,,,-3.063853,1.424349,-0.188884,,,,,,,,,
7369,61.408333,,,,-3.063736,1.424286,-0.188805,,,,,,,,,
7370,61.416667,,,,-3.063680,1.424189,-0.188813,,,,,,,,,
7371,61.425000,,,,-3.063579,1.424085,-0.188794,,,,,,,,,
7372,61.433333,,,,-3.063524,1.424029,-0.188766,,,,,,,,,
7373,61.441667,,,,-3.063806,1.424338,-0.188828,,,,,,,,,
7374,61.450000,,,,-3.063620,1.424069,-0.188716,,,,,,,,,
7375,61.458333,,,,-3.063460,1.424037,-0.188616,,,,,,,,,
7376,61.466667,,,,-3.063486,1.423945,-0.188668,,,,,,,,,
7377,61.475000,,,,-3.063765,1.424287,-0.188741,,,,,,,,,
7378,61.483333,,,,-3.063531,1.424112,-0.188688,,,,,,,,,
7379,61.491667,,,,-3.063477,1.423925,-0.188641,,,,,,,,,
7380,61.500000,,,,-3.063590,1.424014,-0.188748,,,,,,,,,
7381,61.508333,,,,-3.063661,1.424125,-0.188712,,,,,,,,,
7382,61.516667,,,,-3.063671,1.424191,-0.188772,,,,,,,,,
7383,61.525000,,,,-3.063549,1.424120,-0.188630,,,,,,,,,
7384,61.533333,,,,-3.063682,1.424145,-0.188768,,,,,,,,,
7385,61.541667,,,,-3.063587,1.424103,-0.188672,,,,,,,,,
7386,61.550000,,,,-3.063760,1.424144,-0.188795,,,,,,,,,
7387,61.558333,,,,-3.063601,1.424096,-0.188771,,,,,,,,,
7388,61.566667,,,,-3.063861,1.424247,-0.188848,,,,,,,,,
7389,61.575000,,,,-3.063644,1.424133,-0.188760,,,,,,,,,
7390,61.583333,,,,-3.063458,1.423925,-0.188667,,,,,,,,,
7391,61.591667,,,,-3.063619,1.424132,-0.188745,,,,,,,,,
7392,61.600000,,,,-3.063746,1.424086,-0.188840,,,,,,,,,
7393,61.608333,,,,-3.063512,1.424021,-0.188654,,,,,,,,,
7394,61.616667,,,,-3.063581,1.424109,-0.188717,,,,,,,,,
7395,61.625000,,,,-3.063710,1.424164,-0.188819,,,,,,,,,
7396,61.633333,,,,-3.063831,1.424328,-0.188866,,,,,,,,,
7397,61.641667,,,,-3.063636,1.424174,-0.188759,,,,,,,,,
7398,61.650000,,,,-3.063553,1.424010,-0.188717,,,,,,,,,
7399,61.658333,,,,-3.063445,1.424016,-0.188625,,,,,,,,,
7400,61.666667,,,,-3.063650,1.424262,-0.188808,,,,,,,,,
7401,61.675000,,,,-3.063776,1.424224,-0.188826,,,,,,,,,
7402,61.683333,,,,-3.063649,1.424087,-0.188726,,,,,,,,,
7403,61.691667,,,,-3.063673,1.424141,-0.188770,,,,,,,,,
7404,61.700000,,,,-3.063623,1.424086,-0.188729,,,,,,,,,
7405,61.708333,,,,-3.063561,1.424114,-0.188700,,,,,,,,,
7406,61.716667,,,,-3.063723,1.424184,-0.188787,,,,,,,,,
7407,61.725000,,,,-3.063735,1.424196,-0.188706,,,,,,,,,
7408,61.733333,,,,-3.063660,1.424147,-0.188796,,,,,,,,,
7409,61.741667,,,,-3.063522,1.424044,-0.188636,,,,,,,,,
7410,61.750000,,,,-3.063728,1.424210,-0.188762,,,,,,,,,
7411,61.758333,,,,-3.063664,1.424079,-0.188784,,,,,,,,,
7412,61.766667,,,,-3.063610,1.424060,-0.188730,,,,,,,,,
7413,61.775000,,,,-3.063694,1.424123,-0.188791,,,,,,,,,
7414,61.783333,,,,-3.063739,1.424186,-0.188814,,,,,,,,,
7415,61.791667,,,,-3.063629,1.424062,-0.188772,,,,,,,,,
7416,61.800000,,,,-3.063739,1.424277,-0.188820,,,,,,,,,
7417,61.808333,,,,-3.063734,1.424289,-0.188709,,,,,,,,,
7418,61.816667,,,,-3.063463,1.424025,-0.188646,,,,,,,,,
7419,61.825000,,,,-3.064262,1.424591,-0.189194,,,,,,,,,
7420,61.833333,,,,-3.063667,1.424097,-0.188802,,,,,,,,,
7421,61.841667,,,,-3.063454,1.424071,-0.188796,,,,,,,,,
7422,61.850000,,,,-3.063490,1.423992,-0.188750,,,,,,,,,
7423,61.858333,,,,-3.063596,1.423999,-0.188789,,,,,,,,,
7424,61.866667,,,,-3.063629,1.424101,-0.188824,,,,,,,,,
7425,61.875000,,,,-3.063679,1.424217,-0.188739,,,,,,,,,
7426,61.883333,,,,-3.063826,1.424257,-0.188925,,,,,,,,,
7427,61.891667,,,,-3.063584,1.424190,-0.188665,,,,,,,,,
7428,61.900000,,,,-3.063585,1.424004,-0.188743,,,,,,,,,
7429,61.908333,,,,-3.063476,1.423987,-0.188750,,,,,,,,,
7430,61.916667,,,,-3.063553,1.424059,-0.188636,,,,,,,,,
7431,61.925000,,,,-3.063601,1.424043,-0.188694,,,,,,,,,
7432,61.933333,,,,-3.063488,1.423913,-0.188700,,,,,,,,,
7433,61.941667,,,,-3.063691,1.424144,-0.188794,,,,,,,,,
7434,61.950000,,,,-3.063650,1.424176,-0.188775,,,,,,,,,
7435,61.958333,,,,-3.063701,1.424171,-0.188866,,,,,,,,,
7436,61.966667,,,,-3.063575,1.424138,-0.188741,,,,,,,,,
7437,61.975000,,,,-3.063658,1.424086,-0.188772,,,,,,,,,
7438,61.983333,,,,-3.063536,1.424029,-0.188719,,,,,,,,,
7439,61.991667,,,,-3.063672,1.424212,-0.188750,,,,,,,,,
7440,62.000000,,,,-3.063915,1.424447,-0.188850,,,,,,,,,
7441,62.008333,,,,-3.063735,1.424246,-0.188772,,,,,,,,,
7442,62.016667,,,,-3.063655,1.424207,-0.188750,,,,,,,,,
7443,62.025000,,,,-3.063715,1.424272,-0.188749,,,,,,,,,
7444,62.033333,,,,-3.063593,1.424123,-0.188708,,,,,,,,,
7445,62.041667,,,,-3.063615,1.424209,-0.188633,,,,,,,,,
7446,62.050000,,,,-3.063550,1.424059,-0.188682,,,,,,,,,
7447,62.058333,,,,-3.063844,1.424382,-0.188836,,,,,,,,,
7448,62.066667,,,,-3.063533,1.424082,-0.188739,,,,,,,,,
7449,62.075000,,,,-3.063600,1.424153,-0.188742,,,,,,,,,
7450,62.083333,,,,-3.063683,1.424172,-0.188804,,,,,,,,,
7451,62.091667,,,,-3.063602,1.424081,-0.188770,,,,,,,,,
7452,62.100000,,,,-3.063616,1.424070,-0.188758,,,,,,,,,
7453,62.108333,,,,-3.063470,1.424040,-0.188662,,,,,,,,,
7454,62.116667,,,,-3.063595,1.424237,-0.188632,,,,,,,,,
7455,62.125000,,,,-3.063442,1.424001,-0.188672,,,,,,,,,
7456,62.133333,,,,-3.063554,1.424010,-0.188715,,,,,,,,,
7457,62.141667,,,,-3.063644,1.424097,-0.188711,,,,,,,,,
7458,62.150000,,,,-3.063814,1.424209,-0.188854,,,,,,,,,
7459,62.158333,,,,-3.063602,1.424037,-0.188696,,,,,,,,,
7460,62.166667,,,,-3.063493,1.423899,-0.188745,,,,,,,,,
7461,62.175000,,,,-3.063610,1.424024,-0.188767,,,,,,,,,
7462,62.183333,,,,-3.063470,1.423990,-0.188641,,,,,,,,,
7463,62.191667,,,,-3.063566,1.424033,-0.188763,,,,,,,,,
7464,62.200000,,,,-3.063672,1.424064,-0.188768,,,,,,,,,
7465,62.208333,,,,-3.063804,1.424199,-0.188832,,,,,,,,,
7466,62.216667,,,,-3.063664,1.424133,-0.188691,,,,,,,,,
7467,62.225000,,,,-3.063820,1.424307,-0.188771,,,,,,,,,
7468,62.233333,,,,-3.063815,1.424283,-0.188787,,,,,,,,,
7469,62.241667,,,,-3.063728,1.424278,-0.188725,,,,,,,,,
7470,62.250000,,,,-3.063809,1.424288,-0.188812,,,,,,,,,
7471,62.258333,,,,-3.063738,1.424280,-0.188720,,,,,,,,,
7472,62.266667,,,,-3.063548,1.424029,-0.188721,,,,,,,,,
7473,62.275000,,,,-3.063701,1.424109,-0.188765,,,,,,,,,
7474,62.283333,,,,-3.063766,1.424189,-0.188693,,,,,,,,,
7475,62.291667,,,,-3.063963,1.424418,-0.188818,,,,,,,,,
7476,62.300000,,,,-3.063832,1.424328,-0.188807,,,,,,,,,
7477,62.308333,,,,-3.063738,1.424233,-0.188671,,,,,,,,,
7478,62.316667,,,,-3.063658,1.424120,-0.188733,,,,,,,,,
7479,62.325000,,,,-3.063847,1.424269,-0.188909,,,,,,,,,
7480,62.333333,,,,-3.063762,1.424183,-0.188739,,,,,,,,,
7481,62.341667,,,,-3.063619,1.424062,-0.188690,,,,,,,,,
7482,62.350000,,,,-3.063689,1.424221,-0.188730,,,,,,,,,
7483,62.358333,,,,-3.063669,1.424142,-0.188744,,,,,,,,,
7484,62.366667,,,,-3.063777,1.424214,-0.188818,,,,,,,,,
7485,62.375000,,,,-3.063652,1.424099,-0.188650,,,,,,,,,
7486,62.383333,,,,-3.063573,1.424031,-0.188741,,,,,,,,,
7487,62.391667,,,,-3.063574,1.424127,-0.188710,,,,,,,,,
7488,62.400000,,,,-3.063320,1.423919,-0.188535,,,,,,,,,
7489,62.408333,,,,-3.063596,1.424183,-0.188700,,,,,,,,,
7490,62.416667,,,,-3.063430,1.424039,-0.188596,,,,,,,,,
7491,62.425000,,,,-3.063536,1.423959,-0.188684,,,,,,,,,
7492,62.433333,,,,-3.063653,1.424138,-0.188772,,,,,,,,,
7493,62.441667,,,,-3.063472,1.424109,-0.188617,,,,,,,,,
7494,62.450000,,,,-3.063546,1.424133,-0.188757,,,,,,,,,
7495,62.458333,,,,-3.063505,1.423991,-0.188782,,,,,,,,,
7496,62.466667,,,,-3.063609,1.424054,-0.188793,,,,,,,,,
7497,62.475000,,,,-3.063706,1.424208,-0.188878,,,,,,,,,
7498,62.483333,,,,-3.063659,1.424039,-0.188800,,,,,,,,,
7499,62.491667,,,,-3.063448,1.423935,-0.188709,,,,,,,,,
7500,62.500000,,,,-3.063563,1.424121,-0.188758,,,,,,,,,
7501,62.508333,,,,-3.063466,1.424037,-0.188593,,,,,,,,,
7502,62.516667,,,,-3.063739,1.424198,-0.188798,,,,,,,,,
7503,62.525000,,,,-3.063605,1.424053,-0.188716,,,,,,,,,
7504,62.533333,,,,-3.063384,1.423870,-0.188578,,,,,,,,,
7505,62.541667,,,,-3.063747,1.424121,-0.188895,,,,,,,,,
7506,62.550000,,,,-3.063551,1.424010,-0.188690,,,,,,,,,
7507,62.558333,,,,-3.063606,1.424009,-0.188771,,,,,,,,,
7508,62.566667,,,,-3.063697,1.424199,-0.188794,,,,,,,,,
7509,62.575000,,,,-3.063720,1.424241,-0.188768,,,,,,,,,
7510,62.583333,,,,-3.063610,1.424169,-0.188801,,,,,,,,,
7511,62.591667,,,,-3.063530,1.424077,-0.188655,,,,,,,,,
7512,62.600000,,,,-3.063571,1.424022,-0.188785,,,,,,,,,
7513,62.608333,,,,-3.063704,1.424102,-0.188861,,,,,,,,,
7514,62.616667,,,,-3.063528,1.424036,-0.188675,,,,,,,,,
7515,62.625000,,,,-3.063439,1.423980,-0.188637,,,,,,,,,
7516,62.633333,,,,-3.063667,1.424259,-0.188771,,,,,,,,,
7517,62.641667,,,,-3.063510,1.424069,-0.188712,,,,,,,,,
7518,62.650000,,,,-3.063703,1.424210,-0.188834,,,,,,,,,
7519,62.658333,,,,-3.063443,1.424000,-0.188614,,,,,,,,,
7520,62.666667,,,,-3.063686,1.424212,-0.188823,,,,,,,,,
7521,62.675000,,,,-3.063571,1.424198,-0.188689,,,,,,,,,
7522,62.683333,,,,-3.063696,1.424236,-0.188778,,,,,,,,,
7523,62.691667,,,,-3.063687,1.424163,-0.188750,,,,,,,,,
7524,62.700000,,,,-3.063758,1.424251,-0.188801,,,,,,,,,
7525,62.708333,,,,-3.063910,1.424335,-0.188927,,,,,,,,,
7526,62.716667,,,,-3.063527,1.423963,-0.188691,,,,,,,,,
7527,62.725000,,,,-3.063569,1.424201,-0.188546,,,,,,,,,
7528,62.733333,,,,-3.063937,1.424499,-0.188884,,,,,,,,,
7529,62.741667,,,,-3.063748,1.424268,-0.188804,,,,,,,,,
7530,62.750000,,,,-3.063671,1.424272,-0.188753,,,,,,,,,
7531,62.758333,,,,-3.063519,1.424012,-0.188649,,,,,,,,,
7532,62.766667,,,,-3.063587,1.423998,-0.188775,,,,,,,,,
7533,62.775000,,,,-3.063608,1.424033,-0.188668,,,,,,,,,
7534,62.783333,,,,-3.063762,1.424118,-0.188777,,,,,,,,,
7535,62.791667,,,,-3.063439,1.423818,-0.188757,,,,,,,,,
7536,62.800000,,,,-3.063452,1.423979,-0.188719,,,,,,,,,
7537,62.808333,,,,-3.063521,1.424077,-0.188697,,,,,,,,,
7538,62.816667,,,,-3.063470,1.424076,-0.188588,,,,,,,,,
7539,62.825000,,,,-3.063587,1.424122,-0.188742,,,,,,,,,
7540,62.833333,,,,-3.063859,1.424268,-0.188881,,,,,,,,,
7541,62.841667,,,,-3.063660,1.424227,-0.188778,,,,,,,,,
7542,62.850000,,,,-3.063757,1.424293,-0.188778,,,,,,,,,
7543,62.858333,,,,-3.063570,1.424316,-0.188599,,,,,,,,,
7544,62.866667,,,,-3.063536,1.424082,-0.188760,,,,,,,,,
7545,62.875000,,,,-3.063805,1.424403,-0.188782,,,,,,,,,
7546,62.883333,,,,-3.063689,1.424293,-0.188676,,,,,,,,,
7547,62.891667,,,,-3.063565,1.424067,-0.188728,,,,,,,,,
7548,62.900000,,,,-3.063662,1.424136,-0.188776,,,,,,,,,
7549,62.908333,,,,-3.063538,1.424187,-0.188698,,,,,,,,,
7550,62.916667,,,,-3.063529,1.424029,-0.188641,,,,,,,,,
7551,62.925000,,,,-3.063643,1.424152,-0.188794,,,,,,,,,
7552,62.933333,,,,-3.063721,1.424196,-0.188793,,,,,,,,,
7553,62.941667,,,,-3.063534,1.424013,-0.188599,,,,,,,,,
7554,62.950000,,,,-3.063876,1.424408,-0.188834,,,,,,,,,
7555,62.958333,,,,-3.063588,1.424098,-0.188749,,,,,,,,,
7556,62.966667,,,,-3.063597,1.424223,-0.188644,,,,,,,,,
7557,62.975000,,,,-3.063493,1.424097,-0.188587,,,,,,,,,
7558,62.983333,,,,-3.063752,1.424355,-0.188855,,,,,,,,,
7559,62.991667,,,,-3.063756,1.424244,-0.188715,,,,,,,,,
7560,63.000000,,,,-3.063658,1.424312,-0.188667,,,,,,,,,
7561,63.008333,,,,-3.063686,1.424175,-0.188760,,,,,,,,,
7562,63.016667,,,,-3.063740,1.424199,-0.188863,,,,,,,,,
7563,63.025000,,,,-3.063514,1.424019,-0.188729,,,,,,,,,
7564,63.033333,,,,-3.063762,1.424341,-0.188829,,,,,,,,,
7565,63.041667,,,,-3.063482,1.424115,-0.188632,,,,,,,,,
7566,63.050000,,,,-3.063688,1.424351,-0.188742,,,,,,,,,
7567,63.058333,,,,-3.063524,1.424177,-0.188635,,,,,,,,,
7568,63.066667,,,,-3.063698,1.424242,-0.188622,,,,,,,,,
7569,63.075000,,,,-3.063661,1.424107,-0.188726,,,,,,,,,
7570,63.083333,,,,-3.062884,1.424146,-0.187751,,,,,,,,,
7571,63.091667,,,,-3.063904,1.424577,-0.188783,,,,,,,,,
7572,63.100000,,,,-3.063831,1.424489,-0.188657,,,,,,,,,
7573,63.108333,,,,-3.063767,1.424252,-0.188811,,,,,,,,,
7574,63.116667,,,,-3.063511,1.424022,-0.188705,,,,,,,,,
7575,63.125000,,,,-3.063562,1.424210,-0.188652,,,,,,,,,
7576,63.133333,,,,-3.063395,1.424001,-0.188603,,,,,,,,,
7577,63.141667,,,,-3.063634,1.424133,-0.188729,,,,,,,,,
7578,63.150000,,,,-3.063575,1.424025,-0.188782,,,,,,,,,
7579,63.158333,,,,-3.063525,1.424145,-0.188684,,,,,,,,,
7580,63.166667,,,,-3.063652,1.424163,-0.188704,,,,,,,,,
7581,63.175000,,,,-3.063560,1.424080,-0.188686,,,,,,,,,
7582,63.183333,,,,-3.063534,1.424174,-0.188637,,,,,,,,,
7583,63.191667,,,,-3.063561,1.424101,-0.188688,,,,,,,,,
7584,63.200000,,,,-3.063827,1.424277,-0.188875,,,,,,,,,
7585,63.208333,,,,-3.063784,1.424323,-0.188838,,,,,,,,,
7586,63.216667,,,,-3.063620,1.424069,-0.188782,,,,,,,,,
7587,63.225000,,,,-3.063680,1.424225,-0.188768,,,,,,,,,
7588,63.233333,,,,-3.063636,1.424185,-0.188750,,,,,,,,,
7589,63.241667,,,,-3.063555,1.424007,-0.188741,,,,,,,,,
7590,63.250000,,,,-3.063615,1.424146,-0.188699,,,,,,,,,
7591,63.258333,,,,-3.064040,1.424550,-0.188881,,,,,,,,,
7592,63.266667,,,,-3.063602,1.424138,-0.188671,,,,,,,,,
7593,63.275000,,,,-3.063754,1.424245,-0.188759,,,,,,,,,
7594,63.283333,,,,-3.063721,1.424265,-0.188800,,,,,,,,,
7595,63.291667,,,,-3.063564,1.424101,-0.188704,,,,,,,,,
7596,63.300000,,,,-3.063583,1.424109,-0.188753,,,,,,,,,
7597,63.308333,,,,-3.063814,1.424253,-0.188891,,,,,,,,,
7598,63.316667,,,,-3.063519,1.424077,-0.188635,,,,,,,,,
7599,63.325000,,,,-3.063457,1.424116,-0.188694,,,,,,,,,
7600,63.333333,,,,-3.063547,1.424105,-0.188710,,,,,,,,,
7601,63.341667,,,,-3.063419,1.424018,-0.188633,,,,,,,,,
7602,63.350000,,,,-3.063671,1.424203,-0.188812,,,,,,,,,
7603,63.358333,,,,-3.063644,1.424177,-0.188805,,,,,,,,,
7604,63.366667,,,,-3.063594,1.424092,-0.188732,,,,,,,,,
7605,63.375000,,,,-3.063610,1.424136,-0.188703,,,,,,,,,
7606,63.383333,,,,-3.063469,1.423938,-0.188636,,,,,,,,,
7607,63.391667,,,,-3.063511,1.424008,-0.188674,,,,,,,,,
7608,63.400000,,,,-3.064193,1.424495,-0.189160,,,,,,,,,
7609,63.408333,,,,-3.063619,1.424150,-0.188777,,,,,,,,,
7610,63.416667,,,,-3.063719,1.424236,-0.188801,,,,,,,,,
7611,63.425000,,,,-3.063416,1.424029,-0.188692,,,,,,,,,
7612,63.433333,,,,-3.063536,1.424027,-0.188675,,,,,,,,,
7613,63.441667,,,,-3.063632,1.424210,-0.188742,,,,,,,,,
7614,63.450000,,,,-3.063529,1.424054,-0.188661,,,,,,,,,
7615,63.458333,,,,-3.063402,1.424000,-0.188628,,,,,,,,,
7616,63.466667,,,,-3.063469,1.423901,-0.188759,,,,,,,,,
7617,63.475000,,,,-3.063508,1.424026,-0.188672,,,,,,,,,
7618,63.483333,,,,-3.063725,1.424236,-0.188778,,,,,,,,,
7619,63.491667,,,,-3.063658,1.424082,-0.188756,,,,,,,,,
7620,63.500000,,,,-3.063689,1.424142,-0.188841,,,,,,,,,
7621,63.508333,,,,-3.063715,1.424219,-0.188800,,,,,,,,,
7622,63.516667,,,,-3.063884,1.424344,-0.188867,,,,,,,,,
7623,63.525000,,,,-3.063734,1.424185,-0.188738,,,,,,,,,
7624,63.533333,,,,-3.063529,1.424037,-0.188668,,,,,,,,,
7625,63.541667,,,,-3.063738,1.424338,-0.188801,,,,,,,,,
7626,63.550000,,,,-3.063606,1.424076,-0.188683,,,,,,,,,
7627,63.558333,,,,-3.063692,1.424264,-0.188765,,,,,,,,,
7628,63.566667,,,,-3.063679,1.424128,-0.188844,,,,,,,,,
7629,63.575000,,,,-3.063460,1.423954,-0.188696,,,,,,,,,
7630,63.583333,,,,-3.063624,1.424075,-0.188828,,,,,,,,,
7631,63.591667,,,,-3.063578,1.424226,-0.188696,,,,,,,,,
7632,63.600000,,,,-3.063669,1.424166,-0.188720,,,,,,,,,
7633,63.608333,,,,-3.063358,1.423901,-0.188595,,,,,,,,,
7634,63.616667,,,,-3.063658,1.424157,-0.188784,,,,,,,,,
7635,63.625000,,,,-3.063601,1.424103,-0.188780,,,,,,,,,
7636,63.633333,,,,-3.063538,1.424101,-0.188680,,,,,,,,,
7637,63.641667,,,,-3.063565,1.424051,-0.188762,,,,,,,,,
7638,63.650000,,,,-3.063519,1.424102,-0.188675,,,,,,,,,
7639,63.658333,,,,-3.063666,1.424198,-0.188789,,,,,,,,,
7640,63.666667,,,,-3.063717,1.424237,-0.188848,,,,,,,,,
7641,63.675000,,,,-3.063410,1.423974,-0.188630,,,,,,,,,
7642,63.683333,,,,-3.063706,1.424172,-0.188776,,,,,,,,,
7643,63.691667,,,,-3.063479,1.424034,-0.188697,,,,,,,,,
7644,63.700000,,,,-3.063588,1.424026,-0.188708,,,,,,,,,
7645,63.708333,,,,-3.063461,1.424056,-0.188721,,,,,,,,,
7646,63.716667,,,,-3.063457,1.424074,-0.188613,,,,,,,,,
7647,63.725000,,,,-3.063516,1.424126,-0.188589,,,,,,,,,
7648,63.733333,,,,-3.063601,1.424061,-0.188661,,,,,,,,,
7649,63.741667,,,,-3.063812,1.424283,-0.188770,,,,,,,,,
7650,63.750000,,,,-3.063613,1.424042,-0.188666,,,,,,,,,
7651,63.758333,,,,-3.063515,1.423945,-0.188782,,,,,,,,,
7652,63.766667,,,,-3.063678,1.424207,-0.188828,,,,,,,,,
7653,63.775000,,,,-3.063672,1.424269,-0.188742,,,,,,,,,
7654,63.783333,,,,-3.063697,1.424265,-0.188766,,,,,,,,,
7655,63.791667,,,,-3.063562,1.424104,-0.188734,,,,,,,,,
7656,63.800000,,,,-3.063846,1.424392,-0.188848,,,,,,,,,
7657,63.808333,,,,-3.063708,1.424237,-0.188777,,,,,,,,,
7658,63.816667,,,,-3.063683,1.424239,-0.188679,,,,,,,,,
7659,63.825000,,,,-3.063684,1.424226,-0.188689,,,,,,,,,
7660,63.833333,,,,-3.063595,1.424066,-0.188758,,,,,,,,,
7661,63.841667,,,,-3.063665,1.424221,-0.188772,,,,,,,,,
7662,63.850000,,,,-3.063584,1.424077,-0.188728,,,,,,,,,
7663,63.858333,,,,-3.063548,1.424092,-0.188563,,,,,,,,,
7664,63.866667,,,,-3.063607,1.424163,-0.188708,,,,,,,,,
7665,63.875000,,,,-3.063643,1.424158,-0.188762,,,,,,,,,
7666,63.883333,,,,-3.063561,1.424029,-0.188820,,,,,,,,,
7667,63.891667,,,,-3.063446,1.423999,-0.188634,,,,,,,,,
7668,63.900000,,,,-3.063595,1.424143,-0.188659,,,,,,,,,
7669,63.908333,,,,-3.063633,1.424172,-0.188713,,,,,,,,,
7670,63.916667,,,,-3.063759,1.424256,-0.188759,,,,,,,,,
7671,63.925000,,,,-3.063666,1.424212,-0.188809,,,,,,,,,
7672,63.933333,,,,-3.063790,1.424301,-0.188708,,,,,,,,,
7673,63.941667,,,,-3.063862,1.424351,-0.188894,,,,,,,,,
7674,63.950000,,,,-3.063667,1.424198,-0.188698,,,,,,,,,
7675,63.958333,,,,-3.063472,1.424018,-0.188565,,,,,,,,,
7676,63.966667,,,,-3.063495,1.424109,-0.188686,,,,,,,,,
7677,63.975000,,,,-3.063770,1.424410,-0.188745,,,,,,,,,
7678,63.983333,,,,-3.063675,1.424181,-0.188754,,,,,,,,,
7679,63.991667,,,,-3.063774,1.424371,-0.188750,,,,,,,,,
7680,64.000000,,,,-3.063501,1.424131,-0.188747,,,,,,,,,
7681,64.008333,,,,-3.063523,1.424029,-0.188722,,,,,,,,,
7682,64.016667,,,,-3.063537,1.424059,-0.188698,,,,,,,,,
7683,64.025000,,,,-3.063378,1.423953,-0.188646,,,,,,,,,
7684,64.033333,,,,-3.063735,1.424256,-0.188796,,,,,,,,,
7685,64.041667,,,,-3.063700,1.424213,-0.188855,,,,,,,,,
7686,64.050000,,,,-3.063648,1.424120,-0.188760,,,,,,,,,
7687,64.058333,,,,-3.063793,1.424227,-0.188824,,,,,,,,,
7688,64.066667,,,,-3.063985,1.424392,-0.188901,,,,,,,,,
7689,64.075000,,,,-3.063537,1.424073,-0.188723,,,,,,,,,
7690,64.083333,,,,-3.063631,1.424116,-0.188785,,,,,,,,,
7691,64.091667,,,,-3.063522,1.424025,-0.188732,,,,,,,,,
7692,64.100000,,,,-3.063469,1.423982,-0.188683,,,,,,,,,
7693,64.108333,,,,-3.063589,1.424147,-0.188738,,,,,,,,,
7694,64.116667,,,,-3.063474,1.424018,-0.188622,,,,,,,,,
7695,64.125000,,,,-3.063698,1.424227,-0.188804,,,,,,,,,
7696,64.133333,,,,-3.063745,1.424217,-0.188726,,,,,,,,,
7697,64.141667,,,,-3.063736,1.424260,-0.188780,,,,,,,,,
