Format Version,1.1,Take Name,Take 2016-04-06 08.06.07 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.06.07.168 PM,Total Frames,2810,Rotation Type,Quaternion

,,Marker,Marker,Marker
,,Marker_10302,Marker_10302,Marker_10302
,,"8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E3570283E"
,,Position,Position,Position
Frame,Time,X,Y,Z
2279,18.991667,-2.945392,1.422943,0.295385
2280,19.000000,-2.946627,1.422926,0.293383
2281,19.008333,-2.945891,1.422943,0.294474
2282,19.016667,-2.946092,1.422941,0.294064
2283,19.025000,-2.946362,1.422977,0.293699
2284,19.033333,-2.946729,1.422949,0.293295
2285,19.041667,-2.947059,1.422914,0.292833
2286,19.050000,-2.947443,1.422937,0.292484
2287,19.058333,-2.947798,1.422970,0.292216
2288,19.066667,-2.948035,1.422982,0.291915
2289,19.075000,-2.948314,1.422904,0.291470
2290,19.083333,-2.948581,1.422944,0.291251
2291,19.091667,-2.948757,1.422925,0.290961
2292,19.100000,-2.948898,1.422842,0.290654
2293,19.108333,-2.949102,1.422983,0.290535
2294,19.116667,-2.949213,1.422882,0.290329
2295,19.125000,-2.949398,1.422922,0.290210
2296,19.133333,-2.949390,1.422930,0.290207
2297,19.141667,-2.949473,1.422926,0.290111
2298,19.150000,-2.949510,1.423041,0.290231
2299,19.158333,-2.949527,1.423037,0.290322
2300,19.166667,-2.949538,1.423023,0.290429
2301,19.175000,-2.949435,1.423033,0.290597
2302,19.183333,-2.949398,1.423065,0.290836
2303,19.191667,-2.949229,1.423016,0.291031
2304,19.200000,-2.949107,1.423050,0.291355
2305,19.208333,-2.948914,1.423031,0.291574
2306,19.216667,-2.948639,1.422986,0.291838
2307,19.225000,-2.948247,1.423016,0.291983
2308,19.233333,-2.947872,1.422935,0.292239
2309,19.241667,-2.947538,1.422937,0.292490
2310,19.250000,-2.947077,1.422811,0.292674
2311,19.258333,-2.946768,1.422885,0.293051
2312,19.266667,-2.946434,1.422880,0.293379
2313,19.275000,-2.946160,1.422976,0.293739
2314,19.283333,-2.945925,1.423013,0.294173
2315,19.291667,-2.945708,1.422972,0.294549
2316,19.300000,-2.945535,1.423030,0.294905
2317,19.308333,-2.945385,1.422927,0.295359
2318,19.316667,-2.945272,1.422996,0.295816
2319,19.325000,-2.945153,1.422904,0.296206
2320,19.333333,-2.944971,1.422834,0.296723
2321,19.341667,-2.944833,1.422855,0.297167
2322,19.350000,-2.944734,1.422933,0.297842
2323,19.358333,-2.945799,1.423083,0.296576
2324,19.366667,-2.945715,1.423097,0.296978
2325,19.375000,-2.944349,1.423093,0.299341
2326,19.383333,-2.945787,1.423323,0.297879
2327,19.391667,-2.944299,1.423145,0.300455
2328,19.400000,-2.944235,1.423101,0.300945
2329,19.408333,-2.944243,1.423127,0.301419
2330,19.416667,-2.944223,1.423140,0.301868
2331,19.425000,-2.944209,1.423227,0.302460
2332,19.433333,-2.944201,1.423266,0.303042
2333,19.441667,-2.944136,1.423295,0.303669
2334,19.450000,-2.944133,1.423303,0.304292
2335,19.458333,-2.944023,1.423356,0.304913
2336,19.466667,-2.943860,1.423343,0.305487
2337,19.475000,-2.943773,1.423314,0.305993
2338,19.483333,-2.943644,1.423226,0.306422
2339,19.491667,-2.943481,1.423275,0.307062
2340,19.500000,-2.943305,1.423166,0.307429
2341,19.508333,-2.943228,1.423264,0.307967
2342,19.516667,-2.943046,1.423220,0.308452
2343,19.525000,-2.942914,1.423195,0.308909
2344,19.533333,-2.942766,1.423172,0.309401
2345,19.541667,-2.942569,1.423187,0.309902
2346,19.550000,-2.942421,1.423161,0.310423
2347,19.558333,-2.942247,1.423125,0.310909
2348,19.566667,-2.942096,1.423123,0.311236
2349,19.575000,-2.941998,1.423167,0.311554
2350,19.583333,-2.941723,1.423140,0.311919
2351,19.591667,-2.943181,1.423329,0.309902
2352,19.600000,-2.942059,1.422839,0.311191
2353,19.608333,-2.941824,1.422986,0.311633
2354,19.616667,-2.941560,1.423077,0.311871
2355,19.625000,-2.940884,1.423306,0.313049
2356,19.633333,-2.940802,1.423330,0.313381
2357,19.641667,-2.940703,1.423275,0.313542
2358,19.650000,-2.940572,1.423297,0.313908
2359,19.658333,-2.940447,1.423337,0.314133
2360,19.666667,-2.940409,1.423381,0.314289
2361,19.675000,-2.940435,1.423419,0.314524
2362,19.683333,-2.940421,1.423398,0.314753
2363,19.691667,-2.940370,1.423419,0.315021
2364,19.700000,-2.940334,1.423374,0.315100
2365,19.708333,-2.940351,1.423394,0.315320
2366,19.716667,-2.940310,1.423465,0.315470
2367,19.725000,-2.940293,1.423475,0.315630
2368,19.733333,-2.940179,1.423474,0.315722
2369,19.741667,-2.940096,1.423519,0.315773
2370,19.750000,-2.940048,1.423513,0.315848
2371,19.758333,-2.939896,1.423520,0.315963
2372,19.766667,-2.939949,1.423558,0.315924
2373,19.775000,-2.939776,1.423550,0.316002
2374,19.783333,-2.939684,1.423611,0.316022
2375,19.791667,-2.939764,1.423524,0.316047
2376,19.800000,-2.939811,1.423467,0.316003
2377,19.808333,-2.939781,1.423478,0.316055
2378,19.816667,-2.939826,1.423442,0.315987
2379,19.825000,-2.939923,1.423520,0.315969
2380,19.833333,-2.940032,1.423589,0.315924
2381,19.841667,-2.940147,1.423593,0.315936
2382,19.850000,-2.940176,1.423486,0.315791
2383,19.858333,-2.940258,1.423470,0.315633
2384,19.866667,-2.940282,1.423442,0.315652
2385,19.875000,-2.940290,1.423475,0.315385
2386,19.883333,-2.940349,1.423473,0.315277
2387,19.891667,-2.940375,1.423491,0.315118
2388,19.900000,-2.940251,1.423375,0.314952
2389,19.908333,-2.940409,1.423394,0.314707
2390,19.916667,-2.940408,1.423363,0.314441
2391,19.925000,-2.940495,1.423432,0.314253
2392,19.933333,-2.940525,1.423283,0.314034
2393,19.941667,-2.940666,1.423278,0.313825
2394,19.950000,-2.940821,1.423291,0.313513
2395,19.958333,-2.940853,1.423223,0.313367
2396,19.966667,-2.941607,1.423043,0.311991
2397,19.975000,-2.942622,1.423362,0.310880
2398,19.983333,-2.941855,1.423026,0.311599
2399,19.991667,-2.941432,1.423243,0.312441
2400,20.000000,-2.942134,1.422950,0.311142
2401,20.008333,-2.941705,1.423189,0.311869
2402,20.016667,-2.942365,1.422873,0.310620
2403,20.025000,-2.941949,1.423089,0.311209
2404,20.033333,-2.942576,1.422883,0.309787
2405,20.041667,-2.942207,1.423138,0.310386
2406,20.050000,-2.942469,1.423188,0.309863
2407,20.058333,-2.942678,1.423139,0.309314
2408,20.066667,-2.942926,1.423208,0.308885
2409,20.075000,-2.943105,1.423168,0.308452
2410,20.083333,-2.943307,1.423159,0.307963
2411,20.091667,-2.944378,1.423073,0.306250
2412,20.100000,-2.943612,1.423188,0.307204
2413,20.108333,-2.943723,1.423225,0.306724
2414,20.116667,-2.943861,1.423274,0.306312
2415,20.125000,-2.943891,1.423206,0.305852
2416,20.133333,-2.944039,1.423325,0.305315
2417,20.141667,-2.944041,1.423327,0.304763
2418,20.150000,-2.944013,1.423317,0.304279
2419,20.158333,-2.943978,1.423298,0.303562
2420,20.166667,-2.944003,1.423218,0.303051
2421,20.175000,-2.944022,1.423256,0.302565
2422,20.183333,-2.943950,1.423153,0.302139
2423,20.191667,-2.944047,1.423094,0.301681
2424,20.200000,-2.944192,1.423059,0.301118
2425,20.208333,-2.944810,1.422922,0.299677
2426,20.216667,-2.944873,1.422902,0.299358
2427,20.225000,-2.946016,1.423274,0.297806
2428,20.233333,-2.945162,1.422943,0.298371
2429,20.241667,-2.946266,1.423218,0.296848
2430,20.250000,-2.944919,1.423010,0.298525
2431,20.258333,-2.944970,1.422910,0.298050
2432,20.266667,-2.945069,1.422812,0.297532
2433,20.275000,-2.945030,1.422947,0.297016
2434,20.283333,-2.945096,1.422939,0.296546
2435,20.291667,-2.945147,1.422962,0.296127
2436,20.300000,-2.945247,1.422971,0.295816
2437,20.308333,-2.945290,1.422959,0.295445
2438,20.316667,-2.945378,1.422997,0.295085
2439,20.325000,-2.945533,1.422991,0.294813
2440,20.333333,-2.945701,1.423026,0.294537
2441,20.341667,-2.945913,1.423010,0.294276
2442,20.350000,-2.946100,1.423037,0.293995
2443,20.358333,-2.946357,1.422983,0.293751
2444,20.366667,-2.946640,1.422948,0.293613
2445,20.375000,-2.946901,1.422921,0.293339
2446,20.383333,-2.947137,1.422939,0.293258
2447,20.391667,-2.947392,1.422941,0.293091
2448,20.400000,-2.947723,1.422915,0.292918
2449,20.408333,-2.947926,1.422899,0.292819
2450,20.416667,-2.948163,1.422923,0.292758
2451,20.425000,-2.948211,1.422934,0.292569
2452,20.433333,-2.948312,1.422946,0.292475
2453,20.441667,-2.948331,1.422944,0.292296
2454,20.450000,-2.948319,1.422970,0.292176
2455,20.458333,-2.948192,1.422942,0.292068
2456,20.466667,-2.948196,1.422957,0.291826
2457,20.475000,-2.948093,1.422928,0.291681
2458,20.483333,-2.947980,1.422863,0.291516
2459,20.491667,-2.947906,1.422881,0.291455
2460,20.500000,-2.947787,1.422872,0.291369
2461,20.508333,-2.947765,1.422919,0.291347
2462,20.516667,-2.947768,1.422936,0.291348
2463,20.525000,-2.947699,1.422869,0.291314
2464,20.533333,-2.947702,1.422863,0.291434
2465,20.541667,-2.947786,1.422915,0.291514
2466,20.550000,-2.947772,1.422981,0.291707
2467,20.558333,-2.947846,1.422891,0.291870
2468,20.566667,-2.947862,1.422954,0.292075
2469,20.575000,-2.947883,1.422910,0.292246
2470,20.583333,-2.947988,1.422924,0.292421
2471,20.591667,-2.947987,1.422967,0.292592
2472,20.600000,-2.947917,1.422961,0.292731
2473,20.608333,-2.947847,1.423015,0.292911
2474,20.616667,-2.947669,1.422912,0.293079
2475,20.625000,-2.947526,1.422959,0.293363
2476,20.633333,-2.947379,1.422947,0.293470
2477,20.641667,-2.947052,1.422972,0.293727
2478,20.650000,-2.946939,1.422973,0.293909
2479,20.658333,-2.946676,1.423019,0.294081
2480,20.666667,-2.946464,1.422993,0.294327
2481,20.675000,-2.946200,1.423070,0.294630
2482,20.683333,-2.945991,1.423042,0.294797
2483,20.691667,-2.945774,1.422925,0.295096
2484,20.700000,-2.945624,1.422933,0.295382
2485,20.708333,-2.945492,1.422919,0.295590
2486,20.716667,-2.945332,1.422896,0.295876
2487,20.725000,-2.945257,1.422886,0.296282
2488,20.733333,-2.945082,1.422842,0.296621
2489,20.741667,-2.944947,1.422938,0.297034
2490,20.750000,-2.944800,1.422864,0.297437
2491,20.758333,-2.944694,1.422910,0.297941
2492,20.766667,-2.945844,1.423133,0.296470
2493,20.775000,-2.944439,1.423025,0.298766
2494,20.783333,-2.945800,1.423318,0.297166
2495,20.791667,-2.945893,1.423252,0.297464
2496,20.800000,-2.945818,1.423210,0.297861
2497,20.808333,-2.945657,1.423133,0.298399
2498,20.816667,-2.944928,1.422862,0.299704
2499,20.825000,-2.944344,1.423018,0.301176
2500,20.833333,-2.944328,1.423032,0.301604
2501,20.841667,-2.944362,1.423110,0.302034
2502,20.850000,-2.944335,1.423160,0.302427
2503,20.858333,-2.944285,1.423119,0.302821
2504,20.866667,-2.944237,1.423203,0.303360
2505,20.875000,-2.944052,1.423199,0.303799
2506,20.883333,-2.943979,1.423216,0.304370
2507,20.891667,-2.943884,1.423218,0.304729
2508,20.900000,-2.943769,1.423278,0.305285
2509,20.908333,-2.943595,1.423264,0.305674
2510,20.916667,-2.943478,1.423238,0.306046
2511,20.925000,-2.943318,1.423160,0.306420
2512,20.933333,-2.943262,1.423172,0.306821
2513,20.941667,-2.943230,1.423239,0.307269
2514,20.950000,-2.943160,1.423126,0.307642
2515,20.958333,-2.943168,1.423163,0.308018
2516,20.966667,-2.943145,1.423163,0.308361
2517,20.975000,-2.943105,1.423163,0.308784
2518,20.983333,-2.943007,1.423141,0.309149
2519,20.991667,-2.942913,1.423213,0.309639
2520,21.000000,-2.942747,1.423171,0.310024
2521,21.008333,-2.942669,1.423160,0.310351
2522,21.016667,-2.942478,1.423170,0.310704
2523,21.025000,-2.942252,1.423191,0.310997
2524,21.033333,-2.942086,1.423170,0.311178
2525,21.041667,-2.941894,1.423142,0.311336
2526,21.050000,-2.941736,1.423162,0.311476
2527,21.058333,-2.941545,1.423169,0.311608
2528,21.066667,-2.941369,1.423160,0.311761
2529,21.075000,-2.941297,1.423205,0.311885
2530,21.083333,-2.941237,1.423197,0.311959
2531,21.091667,-2.941213,1.423170,0.312111
2532,21.100000,-2.942606,1.423324,0.310215
2533,21.108333,-2.941725,1.423013,0.311372
2534,21.116667,-2.941236,1.423196,0.312527
2535,21.125000,-2.942704,1.423475,0.310604
2536,21.133333,-2.942771,1.423414,0.310667
2537,21.141667,-2.941840,1.423069,0.311816
2538,21.150000,-2.942849,1.423444,0.310959
2539,21.158333,-2.941336,1.423243,0.312958
2540,21.166667,-2.941900,1.423024,0.311931
2541,21.175000,-2.941356,1.423260,0.312922
2542,21.183333,-2.941336,1.423293,0.312836
2543,21.191667,-2.942581,1.423320,0.310747
2544,21.200000,-2.941741,1.423038,0.311699
2545,21.208333,-2.942704,1.423477,0.310652
2546,21.216667,-2.941172,1.423234,0.312523
2547,21.225000,-2.941265,1.423313,0.312468
2548,21.233333,-2.941211,1.423303,0.312339
2549,21.241667,-2.941224,1.423277,0.312331
2550,21.250000,-2.941323,1.423231,0.312139
2551,21.258333,-2.941409,1.423200,0.312000
2552,21.266667,-2.941462,1.423176,0.311930
2553,21.275000,-2.941633,1.423134,0.311722
2554,21.283333,-2.941796,1.423182,0.311631
2555,21.291667,-2.941888,1.423132,0.311444
2556,21.300000,-2.941974,1.423128,0.311226
2557,21.308333,-2.942120,1.423166,0.311040
2558,21.316667,-2.942272,1.423115,0.310781
2559,21.325000,-2.942366,1.423143,0.310438
2560,21.333333,-2.942442,1.423121,0.310124
2561,21.341667,-2.942545,1.423145,0.309730
2562,21.350000,-2.942712,1.423203,0.309342
2563,21.358333,-2.942866,1.423244,0.309007
2564,21.366667,-2.942945,1.423161,0.308727
2565,21.375000,-2.943100,1.423193,0.308360
2566,21.383333,-2.943192,1.423139,0.307989
2567,21.391667,-2.943358,1.423179,0.307625
2568,21.400000,-2.943500,1.423218,0.307281
2569,21.408333,-2.943596,1.423196,0.306971
2570,21.416667,-2.943669,1.423261,0.306641
2571,21.425000,-2.943735,1.423189,0.306296
2572,21.433333,-2.943821,1.423257,0.305870
2573,21.441667,-2.943816,1.423236,0.305482
2574,21.450000,-2.943885,1.423268,0.305026
2575,21.458333,-2.943929,1.423342,0.304673
2576,21.466667,-2.943884,1.423289,0.304301
2577,21.475000,-2.943854,1.423251,0.303738
2578,21.483333,-2.943890,1.423265,0.303332
2579,21.491667,-2.943952,1.423289,0.302994
2580,21.500000,-2.944030,1.423250,0.302590
2581,21.508333,-2.944114,1.423169,0.302240
2582,21.516667,-2.944280,1.423211,0.301872
2583,21.525000,-2.944294,1.423089,0.301512
2584,21.533333,-2.944374,1.423107,0.301209
2585,21.541667,-2.944548,1.423122,0.300847
2586,21.550000,-2.944638,1.423075,0.300592
2587,21.558333,-2.944733,1.423119,0.300238
2588,21.566667,-2.946171,1.423242,0.297804
2589,21.575000,-2.944787,1.423086,0.299481
2590,21.583333,-2.945923,1.423123,0.297409
2591,21.591667,-2.944713,1.423001,0.298733
2592,21.600000,-2.946029,1.423096,0.296637
2593,21.608333,-2.944769,1.422927,0.298004
2594,21.616667,-2.944680,1.422891,0.297638
2595,21.625000,-2.944814,1.422878,0.297140
2596,21.633333,-2.944823,1.422931,0.296904
2597,21.641667,-2.944849,1.422943,0.296584
2598,21.650000,-2.944895,1.422932,0.296247
2599,21.658333,-2.944987,1.423005,0.295926
2600,21.666667,-2.945059,1.422979,0.295701
2601,21.675000,-2.945210,1.422960,0.295589
2602,21.683333,-2.945379,1.422975,0.295521
2603,21.691667,-2.945449,1.422952,0.295372
2604,21.700000,-2.945690,1.423003,0.295303
2605,21.708333,-2.945832,1.423010,0.295216
2606,21.716667,-2.946012,1.422972,0.295084
2607,21.725000,-2.946264,1.422951,0.295025
2608,21.733333,-2.946542,1.422952,0.294907
2609,21.741667,-2.946673,1.422965,0.294864
2610,21.750000,-2.946766,1.422933,0.294784
2611,21.758333,-2.946861,1.422988,0.294746
2612,21.766667,-2.946863,1.422995,0.294685
2613,21.775000,-2.946941,1.422916,0.294591
2614,21.783333,-2.946933,1.422987,0.294476
2615,21.791667,-2.946825,1.422957,0.294485
2616,21.800000,-2.946775,1.423014,0.294366
2617,21.808333,-2.946616,1.422915,0.294288
2618,21.816667,-2.946538,1.422980,0.294205
2619,21.825000,-2.946382,1.422996,0.294206
2620,21.833333,-2.946228,1.423045,0.294263
2621,21.841667,-2.946268,1.422972,0.294262
2622,21.850000,-2.946187,1.423026,0.294315
2623,21.858333,-2.946224,1.423013,0.294358
2624,21.866667,-2.946244,1.422960,0.294452
2625,21.875000,-2.946199,1.422914,0.294559
2626,21.883333,-2.946201,1.422980,0.294747
2627,21.891667,-2.946231,1.422981,0.294931
2628,21.900000,-2.946333,1.422880,0.295052
2629,21.908333,-2.946239,1.422947,0.295207
2630,21.916667,-2.946121,1.422875,0.295416
2631,21.925000,-2.946136,1.423056,0.295660
2632,21.933333,-2.946085,1.422985,0.295884
2633,21.941667,-2.946038,1.422866,0.295973
2634,21.950000,-2.945847,1.422855,0.296086
2635,21.958333,-2.945678,1.422895,0.296356
2636,21.966667,-2.945479,1.422880,0.296466
2637,21.975000,-2.945352,1.422873,0.296645
2638,21.983333,-2.945080,1.422823,0.296875
2639,21.991667,-2.944881,1.422857,0.297128
2640,22.000000,-2.944605,1.422894,0.297333
2641,22.008333,-2.944337,1.422873,0.297647
2642,22.016667,-2.945337,1.423062,0.296133
2643,22.025000,-2.945305,1.422967,0.296334
2644,22.033333,-2.945113,1.423017,0.296735
2645,22.041667,-2.945180,1.422987,0.297043
2646,22.050000,-2.945795,1.423258,0.297106
2647,22.058333,-2.944437,1.423086,0.299438
2648,22.066667,-2.946100,1.423318,0.297623
2649,22.075000,-2.945194,1.422857,0.298985
2650,22.083333,-2.946249,1.423245,0.298321
2651,22.091667,-2.944796,1.423117,0.300569
2652,22.100000,-2.944812,1.423116,0.300841
2653,22.108333,-2.945294,1.422903,0.299985
2654,22.116667,-2.944702,1.423141,0.301222
2655,22.125000,-2.944611,1.423078,0.301535
2656,22.133333,-2.944520,1.423108,0.301792
2657,22.141667,-2.944264,1.423124,0.302035
2658,22.150000,-2.944139,1.423106,0.302267
2659,22.158333,-2.943956,1.423251,0.302574
2660,22.166667,-2.943807,1.423265,0.302885
2661,22.175000,-2.943680,1.423250,0.303154
2662,22.183333,-2.943666,1.423186,0.303435
2663,22.191667,-2.943606,1.423194,0.303686
2664,22.200000,-2.943643,1.423178,0.304026
2665,22.208333,-2.943628,1.423275,0.304460
2666,22.216667,-2.943763,1.423314,0.304733
2667,22.225000,-2.943778,1.423260,0.305047
2668,22.233333,-2.943852,1.423317,0.305453
2669,22.241667,-2.943892,1.423287,0.305704
2670,22.250000,-2.943859,1.423331,0.305995
2671,22.258333,-2.943732,1.423304,0.306343
2672,22.266667,-2.943786,1.423220,0.306536
2673,22.275000,-2.943624,1.423197,0.306811
2674,22.283333,-2.943561,1.423287,0.307021
2675,22.291667,-2.943443,1.423262,0.307313
2676,22.300000,-2.943321,1.423218,0.307477
2677,22.308333,-2.943162,1.423243,0.307847
2678,22.316667,-2.943009,1.423130,0.308076
2679,22.325000,-2.942950,1.423155,0.308306
2680,22.333333,-2.942863,1.423118,0.308562
2681,22.341667,-2.942857,1.423090,0.308818
2682,22.350000,-2.942785,1.423157,0.308974
2683,22.358333,-2.942834,1.423184,0.309291
2684,22.366667,-2.942855,1.423316,0.309585
2685,22.375000,-2.942775,1.423201,0.309782
2686,22.383333,-2.942733,1.423228,0.309963
2687,22.391667,-2.942703,1.423217,0.310137
2688,22.400000,-2.942541,1.423136,0.310301
2689,22.408333,-2.942431,1.423198,0.310423
2690,22.416667,-2.942310,1.423199,0.310539
2691,22.425000,-2.942200,1.423108,0.310563
2692,22.433333,-2.942067,1.423092,0.310601
2693,22.441667,-2.942056,1.423171,0.310572
2694,22.450000,-2.941945,1.423133,0.310579
2695,22.458333,-2.941959,1.423164,0.310628
2696,22.466667,-2.941914,1.423100,0.310579
2697,22.475000,-2.941934,1.423128,0.310562
2698,22.483333,-2.942015,1.423159,0.310536
2699,22.491667,-2.942101,1.423173,0.310532
2700,22.500000,-2.942170,1.423131,0.310532
2701,22.508333,-2.942255,1.423206,0.310486
2702,22.516667,-2.942355,1.423154,0.310356
2703,22.525000,-2.942423,1.423142,0.310226
2704,22.533333,-2.942585,1.423142,0.310054
2705,22.541667,-2.942679,1.423156,0.309880
2706,22.550000,-2.942795,1.423164,0.309728
2707,22.558333,-2.942722,1.423082,0.309475
2708,22.566667,-2.942786,1.423164,0.309326
2709,22.575000,-2.942808,1.423102,0.309000
2710,22.583333,-2.942908,1.423050,0.308725
2711,22.591667,-2.942967,1.423097,0.308526
2712,22.600000,-2.942973,1.423061,0.308287
2713,22.608333,-2.943126,1.423193,0.308063
2714,22.616667,-2.943177,1.423156,0.307870
2715,22.625000,-2.943288,1.423171,0.307576
2716,22.633333,-2.943420,1.423272,0.307375
2717,22.641667,-2.943388,1.423170,0.307175
2718,22.650000,-2.943481,1.423250,0.306946
2719,22.658333,-2.943576,1.423209,0.306675
2720,22.666667,-2.943605,1.423160,0.306450
2721,22.675000,-2.943666,1.423224,0.306102
2722,22.683333,-2.943636,1.423264,0.305979
2723,22.691667,-2.943653,1.423230,0.305595
2724,22.700000,-2.943605,1.423153,0.305397
2725,22.708333,-2.943698,1.423229,0.305038
2726,22.716667,-2.943638,1.423241,0.304890
2727,22.725000,-2.943800,1.423272,0.304562
2728,22.733333,-2.943811,1.423323,0.304313
2729,22.741667,-2.943819,1.423275,0.304062
2730,22.750000,-2.943808,1.423215,0.303796
2731,22.758333,-2.943868,1.423140,0.303590
2732,22.766667,-2.944016,1.423246,0.303234
2733,22.775000,-2.944028,1.423067,0.303001
2734,22.783333,-2.944221,1.423176,0.302730
2735,22.791667,-2.944241,1.423149,0.302468
2736,22.800000,-2.944288,1.423214,0.302304
2737,22.808333,-2.944275,1.423169,0.302051
2738,22.816667,-2.944321,1.423241,0.301934
2739,22.825000,-2.944486,1.423176,0.301598
2740,22.833333,-2.944344,1.423130,0.301328
2741,22.841667,-2.944256,1.423035,0.301102
2742,22.850000,-2.944375,1.423116,0.300920
2743,22.858333,-2.944393,1.423188,0.300779
2744,22.866667,-2.944450,1.423151,0.300558
2745,22.875000,-2.945015,1.422887,0.299293
2746,22.883333,-2.944592,1.423079,0.299985
2747,22.891667,-2.945864,1.423048,0.297786
2748,22.900000,-2.946004,1.423224,0.297530
2749,22.908333,-2.945936,1.423188,0.297363
2750,22.916667,-2.945756,1.423167,0.297444
2751,22.925000,-2.945926,1.423260,0.297149
2752,22.933333,-2.944771,1.422982,0.298629
2753,22.941667,-2.944748,1.423021,0.298414
2754,22.950000,-2.944799,1.422975,0.298230
2755,22.958333,-2.944836,1.423005,0.297976
2756,22.966667,-2.944874,1.422978,0.297743
2757,22.975000,-2.944914,1.423022,0.297463
2758,22.983333,-2.944917,1.422991,0.297138
2759,22.991667,-2.944757,1.422976,0.296999
2760,23.000000,-2.944805,1.423002,0.296831
2761,23.008333,-2.944881,1.422943,0.296644
2762,23.016667,-2.944820,1.422857,0.296474
2763,23.025000,-2.944836,1.422820,0.296367
2764,23.033333,-2.944985,1.422870,0.296285
2765,23.041667,-2.945158,1.422899,0.296220
2766,23.050000,-2.945263,1.422890,0.296116
2767,23.058333,-2.945255,1.422900,0.296152
2768,23.066667,-2.945420,1.422834,0.296209
2769,23.075000,-2.945471,1.422913,0.296232
2770,23.083333,-2.945525,1.422888,0.296255
2771,23.091667,-2.945702,1.422892,0.296330
2772,23.100000,-2.945842,1.422936,0.296338
2773,23.108333,-2.945863,1.422939,0.296290
2774,23.116667,-2.945745,1.422909,0.296301
2775,23.125000,-2.945694,1.422840,0.296363
2776,23.133333,-2.945604,1.422817,0.296321
2777,23.141667,-2.945499,1.422829,0.296369
2778,23.150000,-2.945412,1.422917,0.296413
2779,23.158333,-2.945213,1.422904,0.296452
2780,23.166667,-2.945122,1.422840,0.296547
2781,23.175000,-2.944971,1.422834,0.296566
2782,23.183333,-2.944866,1.422811,0.296762
2783,23.191667,-2.944794,1.422800,0.296812
2784,23.200000,-2.944641,1.422820,0.297029
2785,23.208333,-2.944506,1.422764,0.297317
2786,23.216667,-2.945924,1.423147,0.295383
2787,23.225000,-2.945674,1.422993,0.295799
2788,23.233333,-2.944557,1.422952,0.297902
2789,23.241667,-2.944576,1.422956,0.298232
2790,23.250000,-2.945194,1.422709,0.297318
2791,23.258333,-2.944727,1.422922,0.298532
2792,23.266667,-2.944818,1.422992,0.298712
2793,23.275000,-2.946343,1.423293,0.296943
2794,23.283333,-2.946272,1.423195,0.297128
2795,23.291667,-2.946237,1.423302,0.297309
2796,23.300000,-2.945732,1.422794,0.297778
2797,23.308333,-2.946236,1.423238,0.297644
2798,23.316667,-2.945858,1.423037,0.297964
2799,23.325000,-2.946067,1.423093,0.297880
2800,23.333333,-2.945027,1.422839,0.299217
2801,23.341667,-2.945988,1.423404,0.298407
2802,23.350000,-2.944854,1.422947,0.299641
2803,23.358333,-2.944813,1.422888,0.299751
2804,23.366667,-2.944204,1.423089,0.300966
2805,23.375000,-2.944284,1.423105,0.301094
2806,23.383333,-2.944191,1.422980,0.301332
2807,23.391667,-2.944319,1.423045,0.301434
2808,23.400000,-2.944309,1.423021,0.301618
2809,23.408333,-2.944411,1.423138,0.301855
