Format Version,1.1,Take Name,Take 2016-04-06 08.07.11 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-06 08.07.11.120 PM,Total Frames,3226,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10302,Marker_10302,Marker_10302,Marker_10310,Marker_10310,Marker_10310
,,"8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E3570283E","8392B20CF49E35702846","8392B20CF49E35702846","8392B20CF49E35702846"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
2018,16.816667,-2.695616,1.417790,3.702013,,,
2019,16.825000,-2.696004,1.417727,3.701555,,,
2020,16.833333,-2.696550,1.417816,3.701146,,,
2021,16.841667,-2.697088,1.417824,3.700722,,,
2022,16.850000,-2.697569,1.417865,3.700435,,,
2023,16.858333,-2.696871,1.416088,3.700323,,,
2024,16.866667,-2.697403,1.416102,3.699708,,,
2025,16.875000,-2.697870,1.416239,3.699418,,,
2026,16.883333,-2.699472,1.418104,3.698938,,,
2027,16.891667,-2.699866,1.417922,3.698404,,,
2028,16.900000,-2.700173,1.417947,3.697924,,,
2029,16.908333,-2.700508,1.417831,3.697394,,,
2030,16.916667,-2.700665,1.417841,3.696837,,,
2031,16.925000,-2.699804,1.416125,3.696276,,,
2032,16.933333,-2.701134,1.417966,3.695745,,,
2033,16.941667,-2.701350,1.417834,3.694957,,,
2034,16.950000,-2.700233,1.416082,3.694488,,,
2035,16.958333,-2.700427,1.416040,3.693830,,,
2036,16.966667,-2.701926,1.417998,3.693408,,,
2037,16.975000,-2.702256,1.417867,3.692735,,,
2038,16.983333,-2.702642,1.417693,3.692177,,,
2039,16.991667,-2.703013,1.417753,3.691787,,,
2040,17.000000,-2.703395,1.417746,3.691328,,,
2041,17.008333,-2.703731,1.417687,3.690919,,,
2042,17.016667,-2.704194,1.417590,3.690347,,,
2043,17.025000,-2.704521,1.417707,3.690054,,,
2044,17.033333,-2.704839,1.417573,3.689563,,,
2045,17.041667,-2.705292,1.417649,3.689025,,,
2046,17.050000,-2.705572,1.417617,3.688461,,,
2047,17.058333,-2.705997,1.417564,3.687875,,,
2048,17.066667,-2.706312,1.417661,3.687348,,,
2049,17.075000,-2.706678,1.417663,3.686780,,,
2050,17.083333,-2.706939,1.417714,3.686248,,,
2051,17.091667,-2.707204,1.417685,3.685779,,,
2052,17.100000,-2.707344,1.417732,3.685107,,,
2053,17.108333,-2.707655,1.417710,3.684620,,,
2054,17.116667,-2.707926,1.417717,3.684114,,,
2055,17.125000,-2.707134,1.415976,3.683570,,,
2056,17.133333,-2.708551,1.417537,3.682855,,,
2057,17.141667,-2.709012,1.417517,3.682182,,,
2058,17.150000,-2.709477,1.417566,3.681586,,,
2059,17.158333,-2.709986,1.417398,3.680861,,,
2060,17.166667,-2.710351,1.417453,3.680460,,,
2061,17.175000,-2.710685,1.417518,3.680099,,,
2062,17.183333,-2.711110,1.417475,3.679671,,,
2063,17.191667,-2.711441,1.417488,3.679309,,,
2064,17.200000,-2.711890,1.417355,3.678839,,,
2065,17.208333,-2.712368,1.417287,3.678483,,,
2066,17.216667,-2.712858,1.417255,3.678064,,,
2067,17.225000,-2.713331,1.417151,3.677724,,,
2068,17.233333,-2.713789,1.417211,3.677495,,,
2069,17.241667,-2.714271,1.417080,3.677098,,,
2070,17.250000,-2.714719,1.417149,3.676908,,,
2071,17.258333,-2.715177,1.417261,3.676697,,,
2072,17.266667,-2.715687,1.417214,3.676463,,,
2073,17.275000,-2.716028,1.417369,3.676479,,,
2074,17.283333,-2.716229,1.417389,3.676339,,,
2075,17.291667,-2.716523,1.417400,3.676272,,,
2076,17.300000,-2.716775,1.417276,3.675980,,,
2077,17.308333,-2.716892,1.417219,3.675906,,,
2078,17.316667,-2.716921,1.417169,3.675794,,,
2079,17.325000,-2.717001,1.417120,3.675718,,,
2080,17.333333,-2.717090,1.417264,3.675708,,,
2081,17.341667,-2.717017,1.417208,3.675674,,,
2082,17.350000,-2.716842,1.417391,3.675797,,,
2083,17.358333,-2.716735,1.417350,3.675788,,,
2084,17.366667,-2.716563,1.417406,3.675793,,,
2085,17.375000,-2.716244,1.417459,3.675875,,,
2086,17.383333,-2.715787,1.417345,3.675925,,,
2087,17.391667,-2.715474,1.417211,3.675921,,,
2088,17.400000,-2.715110,1.417353,3.676120,,,
2089,17.408333,-2.714624,1.417259,3.676264,,,
2090,17.416667,-2.714184,1.417305,3.676601,,,
2091,17.425000,-2.713775,1.417276,3.676959,,,
2092,17.433333,-2.713181,1.417208,3.677125,,,
2093,17.441667,-2.712798,1.417295,3.677491,,,
2094,17.450000,-2.712292,1.417349,3.677876,,,
2095,17.458333,-2.711904,1.417403,3.678350,,,
2096,17.466667,-2.711563,1.417495,3.678806,,,
2097,17.475000,-2.711157,1.417546,3.679180,,,
2098,17.483333,-2.710818,1.417626,3.679714,,,
2099,17.491667,-2.710573,1.417581,3.680205,,,
2100,17.500000,-2.710246,1.417554,3.680550,,,
2101,17.508333,-2.709821,1.417621,3.680987,,,
2102,17.516667,-2.709481,1.417584,3.681560,,,
2103,17.525000,-2.708920,1.417718,3.682219,,,
2104,17.533333,-2.708414,1.417698,3.682596,,,
2105,17.541667,-2.708002,1.417709,3.683132,,,
2106,17.550000,-2.707645,1.417697,3.683608,,,
2107,17.558333,-2.707298,1.417814,3.684082,,,
2108,17.566667,-2.706984,1.417819,3.684520,,,
2109,17.575000,-2.706636,1.417861,3.684891,,,
2110,17.583333,-2.706361,1.417853,3.685436,,,
2111,17.591667,-2.706252,1.417784,3.685738,,,
2112,17.600000,-2.706076,1.417789,3.686243,,,
2113,17.608333,-2.705928,1.417768,3.686749,,,
2114,17.616667,-2.705684,1.417739,3.687257,,,
2115,17.625000,-2.705552,1.417821,3.687789,,,
2116,17.633333,-2.705342,1.417850,3.688339,,,
2117,17.641667,-2.705202,1.417667,3.688643,,,
2118,17.650000,-2.704886,1.417849,3.689208,,,
2119,17.658333,-2.704712,1.417637,3.689401,,,
2120,17.666667,-2.704549,1.417774,3.689979,,,
2121,17.675000,-2.704315,1.417776,3.690407,,,
2122,17.683333,-2.704031,1.417703,3.690642,,,
2123,17.691667,-2.703830,1.417733,3.691013,,,
2124,17.700000,-2.703483,1.417741,3.691290,,,
2125,17.708333,-2.703203,1.417660,3.691661,,,
2126,17.716667,-2.702919,1.417692,3.691938,,,
2127,17.725000,-2.702604,1.417797,3.692289,,,
2128,17.733333,-2.702277,1.417833,3.692750,,,
2129,17.741667,-2.702071,1.417905,3.693327,,,
2130,17.750000,-2.701855,1.418088,3.693789,,,
2131,17.758333,-2.701650,1.417997,3.694206,,,
2132,17.766667,-2.701592,1.417934,3.694541,,,
2133,17.775000,-2.701299,1.417913,3.694979,,,
2134,17.783333,-2.701277,1.418112,3.695518,,,
2135,17.791667,-2.701022,1.417949,3.695850,,,
2136,17.800000,-2.699762,1.416178,3.696329,,,
2137,17.808333,-2.699504,1.416005,3.696600,,,
2138,17.816667,-2.699230,1.416124,3.697125,,,
2139,17.825000,-2.699035,1.416021,3.697485,,,
2140,17.833333,-2.698741,1.415987,3.697904,,,
2141,17.841667,-2.698380,1.415939,3.698092,,,
2142,17.850000,-2.698127,1.416234,3.698605,,,
2143,17.858333,-2.697853,1.416028,3.698812,,,
2144,17.866667,-2.697484,1.416029,3.699340,,,
2145,17.875000,-2.697228,1.416186,3.699736,,,
2146,17.883333,-2.698083,1.417961,3.699909,,,
2147,17.891667,-2.697931,1.417941,3.700247,,,
2148,17.900000,-2.697690,1.418076,3.700686,,,
2149,17.908333,-2.697486,1.417948,3.700787,,,
2150,17.916667,-2.697265,1.417940,3.701054,,,
2151,17.925000,-2.697021,1.417838,3.701262,,,
2152,17.933333,-2.696751,1.417877,3.701507,,,
2153,17.941667,-2.696516,1.417936,3.701814,,,
2154,17.950000,-2.696271,1.417866,3.701983,,,
2155,17.958333,-2.695961,1.417967,3.702200,,,
2156,17.966667,-2.695709,1.417803,3.702251,,,
2157,17.975000,-2.695509,1.417902,3.702507,,,
2158,17.983333,-2.695326,1.417941,3.702769,,,
2159,17.991667,-2.695114,1.418022,3.702908,,,
2160,18.000000,-2.695006,1.417921,3.703022,,,
2161,18.008333,-2.694822,1.417889,3.703163,,,
2162,18.016667,-2.694858,1.417927,3.703418,,,
2163,18.025000,-2.694750,1.418012,3.703541,,,
2164,18.033333,-2.694693,1.418011,3.703674,,,
2165,18.041667,-2.694647,1.417996,3.703765,,,
2166,18.050000,-2.694648,1.418031,3.703850,,,
2167,18.058333,-2.694544,1.418087,3.703998,,,
2168,18.066667,-2.694435,1.418082,3.703987,,,
2169,18.075000,-2.694455,1.418029,3.703979,,,
2170,18.083333,-2.694370,1.418035,3.703996,,,
2171,18.091667,-2.694384,1.417957,3.703909,,,
2172,18.100000,-2.694229,1.417995,3.703906,,,
2173,18.108333,-2.694274,1.417980,3.703928,,,
2174,18.116667,-2.694314,1.417983,3.703870,,,
2175,18.125000,-2.694301,1.418044,3.703907,,,
2176,18.133333,-2.694273,1.418030,3.703852,,,
2177,18.141667,-2.694300,1.418106,3.703896,,,
2178,18.150000,-2.694346,1.418108,3.703835,,,
2179,18.158333,-2.694492,1.417955,3.703786,,,
2180,18.166667,-2.694568,1.418024,3.703793,,,
2181,18.175000,-2.694718,1.417922,3.703694,,,
2182,18.183333,-2.694703,1.417936,3.703600,,,
2183,18.191667,-2.694816,1.418045,3.703599,,,
2184,18.200000,-2.694923,1.417886,3.703395,,,
2185,18.208333,-2.695055,1.417886,3.703290,,,
2186,18.216667,-2.695095,1.417929,3.703137,,,
2187,18.225000,-2.695275,1.417901,3.702946,,,
2188,18.233333,-2.695344,1.417740,3.702665,,,
2189,18.241667,-2.695499,1.417776,3.702526,,,
2190,18.250000,-2.695635,1.417779,3.702281,,,
2191,18.258333,-2.695781,1.417772,3.702072,,,
2192,18.266667,-2.696030,1.417777,3.701828,,,
2193,18.275000,-2.696227,1.417831,3.701585,,,
2194,18.283333,-2.696343,1.417786,3.701278,,,
2195,18.291667,-2.696741,1.417760,3.701087,,,
2196,18.300000,-2.696980,1.417799,3.700911,,,
2197,18.308333,-2.697278,1.417871,3.700777,,,
2198,18.316667,-2.697427,1.417929,3.700574,,,
2199,18.325000,-2.697633,1.417888,3.700285,,,
2200,18.333333,-2.697920,1.417949,3.700100,,,
2201,18.341667,-2.698251,1.417911,3.699792,,,
2202,18.350000,-2.698553,1.417886,3.699547,,,
2203,18.358333,-2.697676,1.416124,3.699275,,,
2204,18.366667,-2.697965,1.416227,3.698968,,,
2205,18.375000,-2.698288,1.416135,3.698575,,,
2206,18.383333,-2.698565,1.416195,3.698377,,,
2207,18.391667,-2.698779,1.416175,3.697944,,,
2208,18.400000,-2.698995,1.416211,3.697692,,,
2209,18.408333,-2.699354,1.416250,3.697335,,,
2210,18.416667,-2.700605,1.417993,3.696895,,,
2211,18.425000,-2.699745,1.416204,3.696387,,,
2212,18.433333,-2.699809,1.416152,3.695912,,,
2213,18.441667,-2.699983,1.416072,3.695426,,,
2214,18.450000,-2.701219,1.417882,3.695013,,,
2215,18.458333,-2.701369,1.417985,3.694688,,,
2216,18.466667,-2.701531,1.417909,3.694267,,,
2217,18.475000,-2.700525,1.416139,3.693869,,,
2218,18.483333,-2.702060,1.417952,3.693459,,,
2219,18.491667,-2.702268,1.417951,3.693078,,,
2220,18.500000,-2.702549,1.417890,3.692650,,,
2221,18.508333,-2.702933,1.417848,3.692230,,,
2222,18.516667,-2.703237,1.417695,3.691885,,,
2223,18.525000,-2.703520,1.417839,3.691606,,,
2224,18.533333,-2.703792,1.417764,3.691272,,,
2225,18.541667,-2.703995,1.417710,3.690850,,,
2226,18.550000,-2.704175,1.417717,3.690537,,,
2227,18.558333,-2.704304,1.417729,3.690212,,,
2228,18.566667,-2.704484,1.417810,3.689899,,,
2229,18.575000,-2.704629,1.417783,3.689388,,,
2230,18.583333,-2.704897,1.417734,3.688966,,,
2231,18.591667,-2.705050,1.417750,3.688615,,,
2232,18.600000,-2.705215,1.417846,3.688309,,,
2233,18.608333,-2.705433,1.417718,3.687792,,,
2234,18.616667,-2.705556,1.417712,3.687365,,,
2235,18.625000,-2.705894,1.417768,3.687016,,,
2236,18.633333,-2.706073,1.417809,3.686592,,,
2237,18.641667,-2.706345,1.417687,3.686172,,,
2238,18.650000,-2.706591,1.417861,3.685935,,,
2239,18.658333,-2.706866,1.417837,3.685635,,,
2240,18.666667,-2.707104,1.417663,3.685187,,,
2241,18.675000,-2.707291,1.417834,3.684906,,,
2242,18.683333,-2.707597,1.417756,3.684598,,,
2243,18.691667,-2.707743,1.417771,3.684186,,,
2244,18.700000,-2.707916,1.417703,3.683836,,,
2245,18.708333,-2.708197,1.417652,3.683407,,,
2246,18.716667,-2.708382,1.417672,3.682966,,,
2247,18.725000,-2.708620,1.417586,3.682499,,,
2248,18.733333,-2.708767,1.417607,3.682050,,,
2249,18.741667,-2.709018,1.417495,3.681516,,,
2250,18.750000,-2.709258,1.417594,3.681074,,,
2251,18.758333,-2.709542,1.417489,3.680542,,,
2252,18.766667,-2.709672,1.417581,3.680196,,,
2253,18.775000,-2.709854,1.417591,3.679955,,,
2254,18.783333,-2.710070,1.417398,3.679536,,,
2255,18.791667,-2.710303,1.417367,3.679322,,,
2256,18.800000,-2.710478,1.417614,3.679248,,,
2257,18.808333,-2.710723,1.417588,3.679046,,,
2258,18.816667,-2.711035,1.417391,3.678825,,,
2259,18.825000,-2.711287,1.417461,3.678730,,,
2260,18.833333,-2.711524,1.417470,3.678591,,,
2261,18.841667,-2.711818,1.417427,3.678522,,,
2262,18.850000,-2.712134,1.417270,3.678446,,,
2263,18.858333,-2.712503,1.417104,3.678237,,,
2264,18.866667,-2.712635,1.417196,3.678270,,,
2265,18.875000,-2.712967,1.417182,3.678227,,,
2266,18.883333,-2.713238,1.417189,3.678154,,,
2267,18.891667,-2.713492,1.417145,3.678094,,,
2268,18.900000,-2.713595,1.417160,3.678007,,,
2269,18.908333,-2.713659,1.417292,3.677932,,,
2270,18.916667,-2.713743,1.417103,3.677727,,,
2271,18.925000,-2.713796,1.417230,3.677658,,,
2272,18.933333,-2.713865,1.417175,3.677454,,,
2273,18.941667,-2.713791,1.417260,3.677347,,,
2274,18.950000,-2.713878,1.417043,3.677040,,,
2275,18.958333,-2.713863,1.417165,3.676933,,,
2276,18.966667,-2.713868,1.417001,3.676690,,,
2277,18.975000,-2.713886,1.417009,3.676593,,,
2278,18.983333,-2.713803,1.417241,3.676603,,,
2279,18.991667,-2.713866,1.417125,3.676554,,,
2280,19.000000,-2.713876,1.417100,3.676455,,,
2281,19.008333,-2.713905,1.417229,3.676545,,,
2282,19.016667,-2.713941,1.417176,3.676537,,,
2283,19.025000,-2.713889,1.417137,3.676627,,,
2284,19.033333,-2.713932,1.417139,3.676706,,,
2285,19.041667,-2.714003,1.417039,3.676739,,,
2286,19.050000,-2.713977,1.417066,3.676857,,,
2287,19.058333,-2.714032,1.417151,3.677121,,,
2288,19.066667,-2.713921,1.417124,3.677340,,,
2289,19.075000,-2.713912,1.417153,3.677525,,,
2290,19.083333,-2.713878,1.417159,3.677661,,,
2291,19.091667,-2.713733,1.417265,3.677828,,,
2292,19.100000,-2.713548,1.417186,3.677930,,,
2293,19.108333,-2.713322,1.417179,3.677968,,,
2294,19.116667,-2.713195,1.416996,3.677994,,,
2295,19.125000,-2.712942,1.417218,3.678111,,,
2296,19.133333,-2.712635,1.417316,3.678303,,,
2297,19.141667,-2.712346,1.417209,3.678365,,,
2298,19.150000,-2.711938,1.417226,3.678564,,,
2299,19.158333,-2.711672,1.417410,3.678727,,,
2300,19.166667,-2.711390,1.417415,3.678839,,,
2301,19.175000,-2.711150,1.417219,3.678876,,,
2302,19.183333,-2.710957,1.417179,3.679060,,,
2303,19.191667,-2.710724,1.417295,3.679442,,,
2304,19.200000,-2.710485,1.417374,3.679695,,,
2305,19.208333,-2.710189,1.417493,3.680050,,,
2306,19.216667,-2.710012,1.417350,3.680237,,,
2307,19.225000,-2.709702,1.417418,3.680612,,,
2308,19.233333,-2.709345,1.417507,3.681069,,,
2309,19.241667,-2.708891,1.417539,3.681411,,,
2310,19.250000,-2.708569,1.417695,3.682011,,,
2311,19.258333,-2.708337,1.417652,3.682282,,,
2312,19.266667,-2.708018,1.417718,3.682694,,,
2313,19.275000,-2.707735,1.417740,3.683076,,,
2314,19.283333,-2.707509,1.417618,3.683463,,,
2315,19.291667,-2.707302,1.417605,3.683869,,,
2316,19.300000,-2.707177,1.417587,3.684222,,,
2317,19.308333,-2.706904,1.417646,3.684662,,,
2318,19.316667,-2.706790,1.417561,3.685107,,,
2319,19.325000,-2.706628,1.417735,3.685522,,,
2320,19.333333,-2.706368,1.417717,3.685938,,,
2321,19.341667,-2.706232,1.417666,3.686339,,,
2322,19.350000,-2.706048,1.417752,3.686857,,,
2323,19.358333,-2.705773,1.417734,3.687261,,,
2324,19.366667,-2.705526,1.417786,3.687807,,,
2325,19.375000,-2.705158,1.417825,3.688227,,,
2326,19.383333,-2.704933,1.418035,3.688769,,,
2327,19.391667,-2.704763,1.417883,3.689106,,,
2328,19.400000,-2.704551,1.417785,3.689486,,,
2329,19.408333,-2.704180,1.417773,3.689962,,,
2330,19.416667,-2.703945,1.417829,3.690435,,,
2331,19.425000,-2.702593,1.416020,3.690827,,,
2332,19.433333,-2.702217,1.416076,3.691365,,,
2333,19.441667,-2.701979,1.415905,3.691678,,,
2334,19.450000,-2.702788,1.417722,3.692137,,,
2335,19.458333,-2.702458,1.417858,3.692623,,,
2336,19.466667,-2.702103,1.417922,3.693289,,,
2337,19.475000,-2.701874,1.417983,3.693953,,,
2338,19.483333,-2.701581,1.418006,3.694478,,,
2339,19.491667,-2.701253,1.417899,3.694999,,,
2340,19.500000,-2.699879,1.416014,3.695456,,,
2341,19.508333,-2.699720,1.416214,3.696218,,,
2342,19.516667,-2.699371,1.415953,3.696691,,,
2343,19.525000,-2.698961,1.416206,3.697488,,,
2344,19.533333,-2.698486,1.416009,3.697907,,,
2345,19.541667,-2.698310,1.416146,3.698518,,,
2346,19.550000,-2.697857,1.416238,3.699205,,,
2347,19.558333,-2.698453,1.417859,3.699634,,,
2348,19.566667,-2.698123,1.417986,3.700355,,,
2349,19.575000,-2.697793,1.418050,3.700946,,,
2350,19.583333,-2.697402,1.417927,3.701293,,,
2351,19.591667,-2.696854,1.417794,3.701797,,,
2352,19.600000,-2.696226,1.417878,3.702394,,,
2353,19.608333,-2.695627,1.417953,3.703006,,,
2354,19.616667,-2.694993,1.418032,3.703499,,,
2355,19.625000,-2.694405,1.418128,3.703942,,,
2356,19.633333,-2.693935,1.418177,3.704287,,,
2357,19.641667,-2.693423,1.418166,3.704620,,,
2358,19.650000,-2.692898,1.418286,3.705069,,,
2359,19.658333,-2.692438,1.418227,3.705498,,,
2360,19.666667,-2.691868,1.418393,3.706087,,,
2361,19.675000,-2.691398,1.418335,3.706530,,,
2362,19.683333,-2.691061,1.418351,3.707075,,,
2363,19.691667,-2.690652,1.418457,3.707664,,,
2364,19.700000,-2.690346,1.418400,3.708254,,,
2365,19.708333,-2.689957,1.418321,3.708727,,,
2366,19.716667,-2.689623,1.418283,3.709205,,,
2367,19.725000,-2.689229,1.418301,3.709787,,,
2368,19.733333,-2.688742,1.418393,3.710498,,,
2369,19.741667,-2.688359,1.418310,3.711008,,,
2370,19.750000,-2.687886,1.418464,3.711530,,,
2371,19.758333,-2.686228,1.416636,3.711893,,,
2372,19.766667,-2.686872,1.418425,3.712295,,,
2373,19.775000,-2.686393,1.418456,3.712748,,,
2374,19.783333,-2.685905,1.418473,3.713123,,,
2375,19.791667,-2.685655,1.418441,3.713395,,,
2376,19.800000,-2.685415,1.418394,3.713758,,,
2377,19.808333,-2.685298,1.418370,3.714150,,,
2378,19.816667,-2.685165,1.418358,3.714619,,,
2379,19.825000,-2.685092,1.418291,3.714903,,,
2380,19.833333,-2.685037,1.418185,3.715166,,,
2381,19.841667,-2.685109,1.418291,3.715482,,,
2382,19.850000,-2.684039,1.416555,3.715685,,,
2383,19.858333,-2.684275,1.416435,3.715885,,,
2384,19.866667,-2.685696,1.418391,3.716287,,,
2385,19.875000,-2.685955,1.418365,3.716467,,,
2386,19.883333,-2.686325,1.418387,3.716630,,,
2387,19.891667,-2.686668,1.418304,3.716770,,,
2388,19.900000,-2.686906,1.418308,3.716844,,,
2389,19.908333,-2.687124,1.418304,3.716916,,,
2390,19.916667,-2.687370,1.418339,3.716998,,,
2391,19.925000,-2.687548,1.418176,3.716965,,,
2392,19.933333,-2.687634,1.418281,3.716923,,,
2393,19.941667,-2.687596,1.418379,3.716894,,,
2394,19.950000,-2.687613,1.418239,3.716759,,,
2395,19.958333,-2.687645,1.418400,3.716791,,,
2396,19.966667,-2.687547,1.418340,3.716537,,,
2397,19.975000,-2.687516,1.418405,3.716419,,,
2398,19.983333,-2.687490,1.418355,3.716188,,,
2399,19.991667,-2.687260,1.418392,3.715929,,,
2400,20.000000,-2.687100,1.418496,3.715713,,,
2401,20.008333,-2.686977,1.418431,3.715333,,,
2402,20.016667,-2.686724,1.418434,3.714949,,,
2403,20.025000,-2.686572,1.418514,3.714601,,,
2404,20.033333,-2.686364,1.418561,3.714202,,,
2405,20.041667,-2.686267,1.418418,3.713574,,,
2406,20.050000,-2.686315,1.418293,3.713097,,,
2407,20.058333,-2.686247,1.418350,3.712644,,,
2408,20.066667,-2.686313,1.418258,3.712098,,,
2409,20.075000,-2.686465,1.418351,3.711640,,,
2410,20.083333,-2.686665,1.418278,3.711174,,,
2411,20.091667,-2.686960,1.418231,3.710664,,,
2412,20.100000,-2.687168,1.418342,3.710317,,,
2413,20.108333,-2.687471,1.418278,3.709862,,,
2414,20.116667,-2.686914,1.416690,3.709555,,,
2415,20.125000,-2.687578,1.416662,3.709004,,,
2416,20.133333,-2.688102,1.416451,3.708535,,,
2417,20.141667,-2.689606,1.418373,3.708412,,,
2418,20.150000,-2.689983,1.418392,3.708258,,,
2419,20.158333,-2.690572,1.418420,3.708025,,,
2420,20.166667,-2.691008,1.418342,3.707628,,,
2421,20.175000,-2.691675,1.418330,3.707230,,,
2422,20.183333,-2.692174,1.418341,3.706776,,,
2423,20.191667,-2.692588,1.418265,3.706326,,,
2424,20.200000,-2.693154,1.418247,3.706015,,,
2425,20.208333,-2.693570,1.418206,3.705615,,,
2426,20.216667,-2.693974,1.418184,3.705080,,,
2427,20.225000,-2.694376,1.418016,3.704551,,,
2428,20.233333,-2.694765,1.417855,3.703971,,,
2429,20.241667,-2.695084,1.417943,3.703426,,,
2430,20.250000,-2.695383,1.417957,3.702798,,,
2431,20.258333,-2.695858,1.418032,3.702099,,,
2432,20.266667,-2.696327,1.417987,3.701255,,,
2433,20.275000,-2.696747,1.417787,3.700456,,,
2434,20.283333,-2.697190,1.417909,3.700041,,,
2435,20.291667,-2.697769,1.418069,3.699720,,,
2436,20.300000,-2.698266,1.417846,3.699090,,,
2437,20.308333,-2.697710,1.416010,3.698616,,,
2438,20.316667,-2.698304,1.416098,3.698168,,,
2439,20.325000,-2.699069,1.415995,3.697757,,,
2440,20.333333,-2.700859,1.417967,3.697338,,,
2441,20.341667,-2.701391,1.417763,3.696705,,,
2442,20.350000,-2.701665,1.417876,3.696165,,,
2443,20.358333,-2.702089,1.417997,3.695581,,,
2444,20.366667,-2.702462,1.417948,3.694997,,,
2445,20.375000,-2.702802,1.417858,3.694248,,,
2446,20.383333,-2.703093,1.417750,3.693372,,,
2447,20.391667,-2.703372,1.417726,3.692745,,,
2448,20.400000,-2.703541,1.417765,3.692051,,,
2449,20.408333,-2.703671,1.417701,3.691319,,,
2450,20.416667,-2.703766,1.417774,3.690708,,,
2451,20.425000,-2.703971,1.417761,3.689998,,,
2452,20.433333,-2.703024,1.416099,3.689289,,,
2453,20.441667,-2.704420,1.417930,3.688736,,,
2454,20.450000,-2.704651,1.418077,3.688123,,,
2455,20.458333,-2.705037,1.417930,3.687495,,,
2456,20.466667,-2.705456,1.417899,3.686809,,,
2457,20.475000,-2.705965,1.417862,3.686235,,,
2458,20.483333,-2.706478,1.417805,3.685710,,,
2459,20.491667,-2.706921,1.417815,3.685289,,,
2460,20.500000,-2.707432,1.417727,3.684728,,,
2461,20.508333,-2.707858,1.417775,3.684248,,,
2462,20.516667,-2.708213,1.417687,3.683744,,,
2463,20.525000,-2.708705,1.417469,3.682989,,,
2464,20.533333,-2.709116,1.417410,3.682228,,,
2465,20.541667,-2.709520,1.417385,3.681577,,,
2466,20.550000,-2.710016,1.417431,3.680909,,,
2467,20.558333,-2.710355,1.417387,3.680339,,,
2468,20.566667,-2.710594,1.417566,3.679928,,,
2469,20.575000,-2.710855,1.417509,3.679264,,,
2470,20.583333,-2.711201,1.417513,3.678823,,,
2471,20.591667,-2.711571,1.417402,3.678337,,,
2472,20.600000,-2.712022,1.417323,3.677810,,,
2473,20.608333,-2.712418,1.417130,3.677322,,,
2474,20.616667,-2.712835,1.417046,3.676844,,,
2475,20.625000,-2.713310,1.417169,3.676498,,,
2476,20.633333,-2.713670,1.417195,3.676064,,,
2477,20.641667,-2.714117,1.417160,3.675787,,,
2478,20.650000,-2.714502,1.417246,3.675455,,,
2479,20.658333,-2.714956,1.417251,3.675225,,,
2480,20.666667,-2.715336,1.417282,3.675071,,,
2481,20.675000,-2.715699,1.417290,3.674967,,,
2482,20.683333,-2.716066,1.417221,3.674819,,,
2483,20.691667,-2.715192,1.415461,3.674971,,,
2484,20.700000,-2.715557,1.415467,3.675010,,,
2485,20.708333,-2.716932,1.417259,3.674741,,,
2486,20.716667,-2.717068,1.417231,3.674749,,,
2487,20.725000,-2.717135,1.417181,3.674774,,,
2488,20.733333,-2.717184,1.417231,3.674886,,,
2489,20.741667,-2.717089,1.417288,3.674914,,,
2490,20.750000,-2.717026,1.417206,3.674939,,,
2491,20.758333,-2.716987,1.417391,3.675224,,,
2492,20.766667,-2.716764,1.417310,3.675363,,,
2493,20.775000,-2.716597,1.417293,3.675586,,,
2494,20.783333,-2.716385,1.417347,3.675709,,,
2495,20.791667,-2.715993,1.417152,3.675792,,,
2496,20.800000,-2.715636,1.417251,3.676076,,,
2497,20.808333,-2.715238,1.417298,3.676338,,,
2498,20.816667,-2.714847,1.417273,3.676567,,,
2499,20.825000,-2.714439,1.417244,3.676840,,,
2500,20.833333,-2.713924,1.417297,3.677233,,,
2501,20.841667,-2.713488,1.417215,3.677384,,,
2502,20.850000,-2.713013,1.417311,3.677817,,,
2503,20.858333,-2.712455,1.417334,3.678145,,,
2504,20.866667,-2.711993,1.417316,3.678489,,,
2505,20.875000,-2.711559,1.417465,3.678948,,,
2506,20.883333,-2.711174,1.417459,3.679269,,,
2507,20.891667,-2.710821,1.417532,3.679688,,,
2508,20.900000,-2.710389,1.417464,3.680075,,,
2509,20.908333,-2.710052,1.417315,3.680390,,,
2510,20.916667,-2.709585,1.417531,3.681067,,,
2511,20.925000,-2.708963,1.417586,3.681635,,,
2512,20.933333,-2.708492,1.417711,3.682178,,,
2513,20.941667,-2.708062,1.417877,3.682795,,,
2514,20.950000,-2.707779,1.417742,3.683264,,,
2515,20.958333,-2.707557,1.417767,3.683773,,,
2516,20.966667,-2.707204,1.417702,3.684231,,,
2517,20.975000,-2.707045,1.417796,3.684880,,,
2518,20.983333,-2.706819,1.417749,3.685438,,,
2519,20.991667,-2.706729,1.417696,3.685848,,,
2520,21.000000,-2.706544,1.417712,3.686479,,,
2521,21.008333,-2.706238,1.417790,3.687045,,,
2522,21.016667,-2.705938,1.417762,3.687678,,,
2523,21.025000,-2.705712,1.417660,3.688169,,,
2524,21.033333,-2.705388,1.417747,3.688770,,,
