Format Version,1.1,Take Name,Take 2016-04-07 09.26.14 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 09.26.14.430 PM,Total Frames,11477,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10363,Marker_10363,Marker_10363,Marker_10368,Marker_10368,Marker_10368,Marker_10367,Marker_10367,Marker_10367,Marker_10371,Marker_10371,Marker_10371,Marker_10373,Marker_10373,Marker_10373
,,"8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E3570287B","8392B20CF49E35702880","8392B20CF49E35702880","8392B20CF49E35702880","8392B20CF49E3570287F","8392B20CF49E3570287F","8392B20CF49E3570287F","8392B20CF49E35702883","8392B20CF49E35702883","8392B20CF49E35702883","8392B20CF49E35702885","8392B20CF49E35702885","8392B20CF49E35702885"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
8280,69.000000,,,,-2.076143,1.964894,2.917939,,,,,,,,,
8281,69.008333,,,,-2.074639,1.965013,2.919826,,,,,,,,,
8282,69.016667,,,,-2.073132,1.965311,2.921922,,,,,,,,,
8283,69.025000,,,,-2.071403,1.965619,2.923743,,,,,,,,,
8284,69.033333,,,,-2.069335,1.966101,2.925758,,,,,,,,,
8285,69.041667,,,,-2.067336,1.966319,2.927718,,,,,,,,,
8286,69.050000,,,,-2.065132,1.966563,2.929523,,,,,,,,,
8287,69.058333,,,,-2.062606,1.967082,2.931411,,,,,,,,,
8288,69.066667,,,,-2.060221,1.967518,2.933281,,,,,,,,,
8289,69.075000,,,,-2.057686,1.968003,2.935065,,,,,,,,,
8290,69.083333,,,,-2.055017,1.968487,2.936848,,,,,,,,,
8291,69.091667,,,,-2.051999,1.969046,2.938471,,,,,,,,,
8292,69.100000,,,,-2.049177,1.969438,2.939773,,,,,,,,,
8293,69.108333,,,,-2.046204,1.969874,2.941325,,,,,,,,,
8294,69.116667,,,,-2.043197,1.970335,2.942888,,,,,,,,,
8295,69.125000,,,,-2.039788,1.970674,2.944460,,,,,,,,,
8296,69.133333,,,,-2.036273,1.971170,2.945928,,,,,,,,,
8297,69.141667,,,,-2.033177,1.971585,2.947387,,,,,,,,,
8298,69.150000,,,,-2.029315,1.972099,2.948594,,,,,,,,,
8299,69.158333,,,,-2.025729,1.972587,2.949788,,,,,,,,,
8300,69.166667,,,,-2.022083,1.972971,2.951031,,,,,,,,,
8301,69.175000,,,,-2.018018,1.973372,2.952089,,,,,,,,,
8302,69.183333,,,,-2.014357,1.973617,2.952992,,,,,,,,,
8303,69.191667,,,,-2.010348,1.974153,2.954121,,,,,,,,,
8304,69.200000,,,,-2.006231,1.974350,2.955052,,,,,,,,,
8305,69.208333,,,,-2.002285,1.974820,2.956232,,,,,,,,,
8306,69.216667,,,,-1.997881,1.975121,2.957065,,,,,,,,,
8307,69.225000,,,,-1.993756,1.975449,2.958146,,,,,,,,,
8308,69.233333,,,,-1.989455,1.975591,2.958789,,,,,,,,,
8309,69.241667,,,,-1.985015,1.975996,2.959833,,,,,,,,,
8310,69.250000,,,,-1.980703,1.976227,2.960546,,,,,,,,,
8311,69.258333,,,,-1.975981,1.976620,2.961177,,,,,,,,,
8312,69.266667,,,,-1.971823,1.976894,2.961933,,,,,,,,,
8313,69.275000,,,,-1.967105,1.977204,2.962448,,,,,,,,,
8314,69.283333,,,,-1.962560,1.977545,2.963232,,,,,,,,,
8315,69.291667,,,,-1.958051,1.977774,2.963723,,,,,,,,,
8316,69.300000,,,,-1.953341,1.977990,2.964248,,,,,,,,,
8317,69.308333,,,,-1.948864,1.978221,2.964882,,,,,,,,,
8318,69.316667,,,,-1.944052,1.978540,2.965512,,,,,,,,,
8319,69.325000,,,,-1.939596,1.978576,2.966143,,,,,,,,,
8320,69.333333,,,,-1.934851,1.978935,2.966810,,,,,,,,,
8321,69.341667,,,,-1.930485,1.979000,2.967286,,,,,,,,,
8322,69.350000,,,,-1.925573,1.979167,2.967615,,,,,,,,,
8323,69.358333,,,,-1.921200,1.979206,2.968212,,,,,,,,,
8324,69.366667,,,,-1.916424,1.979476,2.968708,,,,,,,,,
8325,69.375000,,,,-1.911660,1.979514,2.969148,,,,,,,,,
8326,69.383333,,,,-1.906690,1.979592,2.969432,,,,,,,,,
8327,69.391667,,,,-1.901944,1.979809,2.970092,,,,,,,,,
8328,69.400000,,,,-1.896835,1.979904,2.970541,,,,,,,,,
8329,69.408333,,,,-1.891845,1.979973,2.971077,,,,,,,,,
8330,69.416667,,,,-1.886632,1.980180,2.971586,,,,,,,,,
8331,69.425000,,,,-1.881607,1.980230,2.972203,,,,,,,,,
8332,69.433333,,,,-1.876390,1.980268,2.972844,,,,,,,,,
8333,69.441667,,,,-1.871210,1.980428,2.973454,,,,,,,,,
8334,69.450000,,,,-1.865739,1.980601,2.974089,,,,,,,,,
8335,69.458333,,,,-1.860394,1.980656,2.974928,,,,,,,,,
8336,69.466667,,,,-1.854922,1.980673,2.975521,,,,,,,,,
8337,69.475000,,,,-1.849584,1.980719,2.976283,,,,,,,,,
8338,69.483333,,,,-1.843845,1.980781,2.976739,,,,,,,,,
8339,69.491667,,,,-1.838437,1.980714,2.977630,,,,,,,,,
8340,69.500000,,,,-1.832755,1.980653,2.978230,,,,,,,,,
8341,69.508333,,,,-1.827271,1.980764,2.979308,,,,,,,,,
8342,69.516667,,,,-1.821458,1.980782,2.980176,,,,,,,,,
8343,69.525000,,,,-1.815750,1.980875,2.981059,,,,,,,,,
8344,69.533333,,,,-1.809923,1.980902,2.981914,,,,,,,,,
8345,69.541667,,,,-1.804254,1.980969,2.982758,,,,,,,,,
8346,69.550000,,,,-1.798662,1.980871,2.983441,,,,,,,,,
8347,69.558333,,,,-1.793120,1.981089,2.984354,,,,,,,,,
8348,69.566667,,,,-1.787530,1.981025,2.985089,,,,,,,,,
8349,69.575000,,,,-1.781992,1.981015,2.985796,,,,,,,,,
8350,69.583333,,,,-1.776676,1.981052,2.986442,,,,,,,,,
8351,69.591667,,,,-1.771452,1.981096,2.987128,,,,,,,,,
8352,69.600000,,,,-1.766277,1.981307,2.988269,,,,,,,,,
8353,69.608333,,,,-1.761303,1.981249,2.988940,,,,,,,,,
8354,69.616667,,,,-1.756097,1.981459,2.989768,,,,,,,,,
8355,69.625000,,,,-1.751321,1.981442,2.990832,,,,,,,,,
8356,69.633333,,,,-1.746341,1.981691,2.991996,,,,,,,,,
8357,69.641667,,,,-1.741572,1.981691,2.992880,,,,,,,,,
8358,69.650000,,,,-1.736411,1.982014,2.994087,,,,,,,,,
8359,69.658333,,,,-1.731752,1.982004,2.995154,,,,,,,,,
8360,69.666667,,,,-1.726550,1.982154,2.996058,,,,,,,,,
8361,69.675000,,,,-1.721786,1.982061,2.996742,,,,,,,,,
8362,69.683333,,,,-1.716790,1.982218,2.997809,,,,,,,,,
8363,69.691667,,,,-1.712024,1.982183,2.998693,,,,,,,,,
8364,69.700000,,,,-1.707020,1.982211,2.999648,,,,,,,,,
8365,69.708333,,,,-1.702207,1.982157,3.000759,,,,,,,,,
8366,69.716667,,,,-1.697393,1.982064,3.001968,,,,,,,,,
8367,69.725000,,,,-1.692464,1.982214,3.003137,,,,,,,,,
8368,69.733333,,,,-1.687915,1.982093,3.004458,,,,,,,,,
8369,69.741667,,,,-1.683179,1.982139,3.005911,,,,,,,,,
8370,69.750000,,,,-1.678686,1.982250,3.007059,,,,,,,,,
8371,69.758333,,,,-1.674044,1.982271,3.008508,,,,,,,,,
8372,69.766667,,,,-1.669535,1.982230,3.009787,,,,,,,,,
8373,69.775000,,,,-1.665187,1.982437,3.011186,,,,,,,,,
8374,69.783333,,,,-1.660687,1.982463,3.012690,,,,,,,,,
8375,69.791667,,,,-1.656295,1.982427,3.014102,,,,,,,,,
8376,69.800000,,,,-1.652108,1.982696,3.015804,,,,,,,,,
8377,69.808333,,,,-1.647834,1.982491,3.017075,,,,,,,,,
8378,69.816667,,,,-1.643903,1.982566,3.018985,,,,,,,,,
8379,69.825000,,,,-1.639991,1.982585,3.020497,,,,,,,,,
8380,69.833333,,,,-1.636090,1.982736,3.022599,,,,,,,,,
8381,69.841667,,,,-1.632246,1.982626,3.024466,,,,,,,,,
8382,69.850000,,,,-1.628799,1.982681,3.026320,,,,,,,,,
8383,69.858333,,,,-1.625283,1.982744,3.028448,,,,,,,,,
8384,69.866667,,,,-1.621721,1.982860,3.030517,,,,,,,,,
8385,69.875000,,,,-1.618568,1.982955,3.032505,,,,,,,,,
8386,69.883333,,,,-1.615249,1.983040,3.034489,,,,,,,,,
8387,69.891667,,,,-1.612131,1.983190,3.036319,,,,,,,,,
8388,69.900000,,,,-1.609071,1.983215,3.038166,,,,,,,,,
8389,69.908333,,,,-1.606096,1.983472,3.040383,,,,,,,,,
8390,69.916667,,,,-1.603106,1.983396,3.042071,,,,,,,,,
8391,69.925000,,,,-1.600340,1.983641,3.043972,,,,,,,,,
8392,69.933333,,,,-1.597683,1.983761,3.046306,,,,,,,,,
8393,69.941667,,,,-1.594818,1.983953,3.048597,,,,,,,,,
8394,69.950000,,,,-1.592411,1.984235,3.050575,,,,,,,,,
8395,69.958333,,,,-1.589868,1.984321,3.052836,,,,,,,,,
8396,69.966667,,,,-1.587598,1.984583,3.055073,,,,,,,,,
8397,69.975000,,,,-1.585524,1.984752,3.056985,,,,,,,,,
8398,69.983333,,,,-1.583383,1.985046,3.059097,,,,,,,,,
8399,69.991667,,,,-1.581056,1.985289,3.061147,,,,,,,,,
8400,70.000000,,,,-1.578833,1.985404,3.063054,,,,,,,,,
8401,70.008333,,,,-1.576652,1.985408,3.064911,,,,,,,,,
8402,70.016667,,,,-1.574360,1.985518,3.067129,,,,,,,,,
8403,70.025000,,,,-1.572043,1.985778,3.069299,,,,,,,,,
8404,70.033333,,,,-1.569934,1.985902,3.071440,,,,,,,,,
8405,70.041667,,,,-1.567552,1.986090,3.074132,,,,,,,,,
8406,70.050000,,,,-1.565351,1.986092,3.076508,,,,,,,,,
8407,70.058333,,,,-1.563157,1.986200,3.078742,,,,,,,,,
8408,70.066667,,,,-1.560758,1.986192,3.081575,,,,,,,,,
8409,70.075000,,,,-1.558636,1.986524,3.084156,,,,,,,,,
8410,70.083333,,,,-1.556472,1.986410,3.086711,,,,,,,,,
8411,70.091667,,,,-1.554196,1.986510,3.089402,,,,,,,,,
8412,70.100000,,,,-1.552003,1.986598,3.091843,,,,,,,,,
8413,70.108333,,,,-1.549732,1.986660,3.094611,,,,,,,,,
8414,70.116667,,,,-1.547321,1.986844,3.097391,,,,,,,,,
8415,70.125000,,,,-1.545097,1.986956,3.099997,,,,,,,,,
8416,70.133333,,,,-1.542584,1.986928,3.102724,,,,,,,,,
8417,70.141667,,,,-1.540428,1.987228,3.105544,,,,,,,,,
8418,70.150000,,,,-1.538157,1.987215,3.108620,,,,,,,,,
8419,70.158333,,,,-1.536061,1.987345,3.111555,,,,,,,,,
8420,70.166667,,,,-1.533718,1.987533,3.115015,,,,,,,,,
8421,70.175000,,,,-1.531641,1.987751,3.118171,,,,,,,,,
8422,70.183333,,,,-1.529452,1.987849,3.121685,,,,,,,,,
8423,70.191667,,,,-1.527252,1.987980,3.125309,,,,,,,,,
8424,70.200000,,,,-1.525110,1.988086,3.128858,,,,,,,,,
8425,70.208333,,,,-1.522766,1.988236,3.132607,,,,,,,,,
8426,70.216667,,,,-1.520511,1.988581,3.136508,,,,,,,,,
8427,70.225000,,,,-1.518133,1.988772,3.140446,,,,,,,,,
8428,70.233333,,,,-1.515700,1.988952,3.144297,,,,,,,,,
8429,70.241667,,,,-1.513451,1.989244,3.148181,,,,,,,,,
8430,70.250000,,,,-1.511053,1.989657,3.152340,,,,,,,,,
8431,70.258333,,,,-1.508913,1.989951,3.156315,,,,,,,,,
8432,70.266667,,,,-1.506560,1.990636,3.160562,,,,,,,,,
8433,70.275000,,,,-1.504566,1.990952,3.164597,,,,,,,,,
8434,70.283333,,,,-1.502391,1.991732,3.168818,,,,,,,,,
8435,70.291667,,,,-1.499990,1.992279,3.173009,,,,,,,,,
8436,70.300000,,,,-1.497689,1.993261,3.177124,,,,,,,,,
8437,70.308333,,,,-1.495561,1.993676,3.181262,,,,,,,,,
8438,70.316667,,,,-1.493415,1.994326,3.184945,,,,,,,,,
8439,70.325000,,,,-1.491171,1.995085,3.189344,,,,,,,,,
8440,70.333333,,,,-1.488868,1.995707,3.193157,,,,,,,,,
8441,70.341667,,,,-1.486615,1.996404,3.197364,,,,,,,,,
8442,70.350000,,,,-1.484380,1.996960,3.200985,,,,,,,,,
8443,70.358333,,,,-1.481967,1.997488,3.205132,,,,,,,,,
8444,70.366667,,,,-1.479567,1.998216,3.209008,,,,,,,,,
8445,70.375000,,,,-1.477134,1.998884,3.213451,,,,,,,,,
8446,70.383333,,,,-1.475099,1.999448,3.217268,,,,,,,,,
8447,70.391667,,,,-1.472961,1.999855,3.221395,,,,,,,,,
8448,70.400000,,,,-1.470935,2.000466,3.225290,,,,,,,,,
8449,70.408333,,,,-1.468773,2.000857,3.229324,,,,,,,,,
8450,70.416667,,,,-1.466809,2.001538,3.233222,,,,,,,,,
8451,70.425000,,,,-1.464816,2.001965,3.236774,,,,,,,,,
8452,70.433333,,,,-1.462826,2.002309,3.240546,,,,,,,,,
8453,70.441667,,,,-1.460797,2.002988,3.244248,,,,,,,,,
8454,70.450000,,,,-1.458730,2.003232,3.248044,,,,,,,,,
8455,70.458333,,,,-1.456843,2.003694,3.251574,,,,,,,,,
8456,70.466667,,,,-1.454795,2.004169,3.255591,,,,,,,,,
8457,70.475000,,,,-1.453035,2.004331,3.258919,,,,,,,,,
8458,70.483333,,,,-1.451389,2.004606,3.262830,,,,,,,,,
8459,70.491667,,,,-1.449732,2.004913,3.266621,,,,,,,,,
8460,70.500000,,,,-1.448122,2.005125,3.270659,,,,,,,,,
8461,70.508333,,,,-1.446690,2.005544,3.274685,,,,,,,,,
8462,70.516667,,,,-1.445163,2.005455,3.278696,,,,,,,,,
8463,70.525000,,,,-1.443868,2.005672,3.282568,,,,,,,,,
8464,70.533333,,,,-1.442551,2.005923,3.286907,,,,,,,,,
8465,70.541667,,,,-1.441356,2.006089,3.291032,,,,,,,,,
8466,70.550000,,,,-1.440063,2.006083,3.295438,,,,,,,,,
8467,70.558333,,,,-1.438784,2.006318,3.299832,,,,,,,,,
8468,70.566667,,,,-1.438023,2.006438,3.303900,,,,,,,,,
8469,70.575000,,,,-1.437021,2.006626,3.308570,,,,,,,,,
8470,70.583333,,,,-1.436342,2.006699,3.312478,,,,,,,,,
8471,70.591667,,,,-1.435706,2.006887,3.317204,,,,,,,,,
8472,70.600000,,,,-1.435561,2.007055,3.321413,,,,,,,,,
8473,70.608333,,,,-1.434883,2.007084,3.325929,,,,,,,,,
8474,70.616667,,,,-1.434661,2.007092,3.330167,,,,,,,,,
8475,70.625000,,,,-1.434069,2.007149,3.334770,,,,,,,,,
8476,70.633333,,,,-1.433628,2.007285,3.339195,,,,,,,,,
8477,70.641667,,,,-1.433443,2.007364,3.343816,,,,,,,,,
8478,70.650000,,,,-1.433122,2.007317,3.348285,,,,,,,,,
8479,70.658333,,,,-1.433207,2.007270,3.352533,,,,,,,,,
8480,70.666667,,,,-1.432918,2.007461,3.357386,,,,,,,,,
8481,70.675000,,,,-1.433071,2.007780,3.361693,,,,,,,,,
8482,70.683333,,,,-1.433170,2.007726,3.366121,,,,,,,,,
8483,70.691667,,,,-1.433580,2.008078,3.370503,,,,,,,,,
8484,70.700000,,,,-1.433910,2.008056,3.374714,,,,,,,,,
8485,70.708333,,,,-1.434623,2.008546,3.378915,,,,,,,,,
8486,70.716667,,,,-1.434910,2.008785,3.383013,,,,,,,,,
8487,70.725000,,,,-1.435485,2.009065,3.387009,,,,,,,,,
8488,70.733333,,,,-1.436327,2.009366,3.391122,,,,,,,,,
8489,70.741667,,,,-1.437088,2.009363,3.394915,,,,,,,,,
8490,70.750000,,,,-1.437797,2.009604,3.398935,,,,,,,,,
8491,70.758333,,,,-1.438373,2.009598,3.402860,,,,,,,,,
8492,70.766667,,,,-1.439118,2.009812,3.407128,,,,,,,,,
8493,70.775000,,,,-1.439755,2.009633,3.411333,,,,,,,,,
8494,70.783333,,,,-1.440606,2.009545,3.415309,,,,,,,,,
8495,70.791667,,,,-1.441561,2.009452,3.419922,,,,,,,,,
8496,70.800000,,,,-1.442494,2.009242,3.423991,,,,,,,,,
8497,70.808333,,,,-1.443780,2.009264,3.428606,,,,,,,,,
8498,70.816667,,,,-1.444775,2.009182,3.432823,,,,,,,,,
8499,70.825000,,,,-1.445895,2.008990,3.437205,,,,,,,,,
8500,70.833333,,,,-1.447321,2.008777,3.441287,,,,,,,,,
8501,70.841667,,,,-1.448658,2.008696,3.445652,,,,,,,,,
8502,70.850000,,,,-1.450165,2.008500,3.449525,,,,,,,,,
8503,70.858333,,,,-1.451591,2.008621,3.453829,,,,,,,,,
8504,70.866667,,,,-1.453093,2.008723,3.457708,,,,,,,,,
8505,70.875000,,,,-1.454482,2.008467,3.461508,,,,,,,,,
8506,70.883333,,,,-1.456207,2.008619,3.465323,,,,,,,,,
8507,70.891667,,,,-1.457921,2.008651,3.469256,,,,,,,,,
8508,70.900000,,,,-1.459887,2.008609,3.473318,,,,,,,,,
8509,70.908333,,,,-1.461663,2.008907,3.477207,,,,,,,,,
8510,70.916667,,,,-1.463648,2.008677,3.481231,,,,,,,,,
8511,70.925000,,,,-1.465579,2.008814,3.485129,,,,,,,,,
8512,70.933333,,,,-1.467685,2.008867,3.489337,,,,,,,,,
8513,70.941667,,,,-1.469719,2.008860,3.493730,,,,,,,,,
8514,70.950000,,,,-1.471692,2.008784,3.497671,,,,,,,,,
8515,70.958333,,,,-1.473597,2.008940,3.502211,,,,,,,,,
8516,70.966667,,,,-1.475397,2.008996,3.506551,,,,,,,,,
8517,70.975000,,,,-1.477403,2.009056,3.511074,,,,,,,,,
8518,70.983333,,,,-1.479488,2.009025,3.515061,,,,,,,,,
8519,70.991667,,,,-1.481550,2.009151,3.519724,,,,,,,,,
8520,71.000000,,,,-1.483742,2.009386,3.523896,,,,,,,,,
8521,71.008333,,,,-1.486133,2.009334,3.527849,,,,,,,,,
8522,71.016667,,,,-1.488365,2.009523,3.532033,,,,,,,,,
8523,71.025000,,,,-1.490877,2.009852,3.536129,,,,,,,,,
8524,71.033333,,,,-1.493303,2.010099,3.540292,,,,,,,,,
8525,71.041667,,,,-1.495666,2.010545,3.544418,,,,,,,,,
8526,71.050000,,,,-1.498350,2.010843,3.548337,,,,,,,,,
8527,71.058333,,,,-1.500754,2.011399,3.552715,,,,,,,,,
8528,71.066667,,,,-1.503592,2.011726,3.556535,,,,,,,,,
8529,71.075000,,,,-1.506214,2.012379,3.560515,,,,,,,,,
8530,71.083333,,,,-1.509105,2.012803,3.564695,,,,,,,,,
8531,71.091667,,,,-1.512121,2.013115,3.568372,,,,,,,,,
8532,71.100000,,,,-1.515279,2.013750,3.572287,,,,,,,,,
8533,71.108333,,,,-1.518502,2.014176,3.575991,,,,,,,,,
8534,71.116667,,,,-1.521478,2.014506,3.579781,,,,,,,,,
8535,71.125000,,,,-1.524795,2.015025,3.583591,,,,,,,,,
8536,71.133333,,,,-1.527864,2.015256,3.587224,,,,,,,,,
8537,71.141667,,,,-1.530922,2.015544,3.591276,,,,,,,,,
8538,71.150000,,,,-1.534236,2.015842,3.595067,,,,,,,,,
8539,71.158333,,,,-1.537215,2.015932,3.598613,,,,,,,,,
8540,71.166667,,,,-1.540520,2.016122,3.602731,,,,,,,,,
8541,71.175000,,,,-1.543734,2.016356,3.606608,,,,,,,,,
8542,71.183333,,,,-1.547184,2.016391,3.610189,,,,,,,,,
8543,71.191667,,,,-1.550690,2.016406,3.613948,,,,,,,,,
8544,71.200000,,,,-1.554313,2.016358,3.617525,,,,,,,,,
8545,71.208333,,,,-1.557883,2.016194,3.620749,,,,,,,,,
8546,71.216667,,,,-1.561628,2.016243,3.624040,,,,,,,,,
8547,71.225000,,,,-1.565062,2.015813,3.627162,,,,,,,,,
8548,71.233333,,,,-1.568927,2.015688,3.630397,,,,,,,,,
8549,71.241667,,,,-1.572517,2.015761,3.633481,,,,,,,,,
8550,71.250000,,,,-1.576110,2.015571,3.636599,,,,,,,,,
8551,71.258333,,,,-1.579876,2.015468,3.639675,,,,,,,,,
8552,71.266667,,,,-1.583445,2.015322,3.642776,,,,,,,,,
8553,71.275000,,,,-1.587306,2.015110,3.645407,,,,,,,,,
8554,71.283333,,,,-1.591242,2.015178,3.648433,,,,,,,,,
8555,71.291667,,,,-1.595230,2.014927,3.650868,,,,,,,,,
8556,71.300000,,,,-1.599282,2.014844,3.653587,,,,,,,,,
8557,71.308333,,,,-1.603454,2.014460,3.655707,,,,,,,,,
8558,71.316667,,,,-1.607429,2.014501,3.658356,,,,,,,,,
8559,71.325000,,,,-1.611785,2.014332,3.660619,,,,,,,,,
8560,71.333333,,,,-1.615845,2.013971,3.662740,,,,,,,,,
8561,71.341667,,,,-1.620176,2.014243,3.665412,,,,,,,,,
8562,71.350000,,,,-1.624433,2.013999,3.667577,,,,,,,,,
8563,71.358333,,,,-1.628600,2.014036,3.669971,,,,,,,,,
8564,71.366667,,,,-1.632830,2.014139,3.672303,,,,,,,,,
8565,71.375000,,,,-1.637151,2.014056,3.674523,,,,,,,,,
8566,71.383333,,,,-1.641580,2.014123,3.676728,,,,,,,,,
8567,71.391667,,,,-1.646102,2.013899,3.678740,,,,,,,,,
8568,71.400000,,,,-1.650391,2.014068,3.680765,,,,,,,,,
8569,71.408333,,,,-1.655174,2.013924,3.682808,,,,,,,,,
8570,71.416667,,,,-1.659491,2.013706,3.684666,,,,,,,,,
8571,71.425000,,,,-1.664233,2.013866,3.686724,,,,,,,,,
8572,71.433333,,,,-1.668783,2.013794,3.688951,,,,,,,,,
8573,71.441667,,,,-1.673393,2.013662,3.690808,,,,,,,,,
8574,71.450000,,,,-1.678263,2.013638,3.692923,,,,,,,,,
8575,71.458333,,,,-1.682955,2.013513,3.694868,,,,,,,,,
8576,71.466667,,,,-1.687804,2.013506,3.696861,,,,,,,,,
8577,71.475000,,,,-1.692635,2.013492,3.698961,,,,,,,,,
8578,71.483333,,,,-1.697462,2.013119,3.700550,,,,,,,,,
8579,71.491667,,,,-1.702379,2.012929,3.702262,,,,,,,,,
8580,71.500000,,,,-1.707208,2.012738,3.704085,,,,,,,,,
8581,71.508333,,,,-1.711975,2.012201,3.705444,,,,,,,,,
8582,71.516667,,,,-1.717004,2.011715,3.707272,,,,,,,,,
8583,71.525000,,,,-1.721745,2.011199,3.708619,,,,,,,,,
8584,71.533333,,,,-1.726763,2.010780,3.710548,,,,,,,,,
8585,71.541667,,,,-1.731423,2.009939,3.712150,,,,,,,,,
8586,71.550000,,,,-1.736128,2.009477,3.714080,,,,,,,,,
8587,71.558333,,,,-1.741207,2.008904,3.716160,,,,,,,,,
8588,71.566667,,,,-1.745753,2.008277,3.717889,,,,,,,,,
8589,71.575000,,,,-1.750602,2.007717,3.720094,,,,,,,,,
8590,71.583333,,,,-1.755126,2.007163,3.721801,,,,,,,,,
8591,71.591667,,,,-1.760027,2.006433,3.723679,,,,,,,,,
8592,71.600000,,,,-1.764696,2.005919,3.725110,,,,,,,,,
8593,71.608333,,,,-1.769477,2.005283,3.726821,,,,,,,,,
8594,71.616667,,,,-1.774251,2.004827,3.728349,,,,,,,,,
8595,71.625000,,,,-1.778983,2.004133,3.729905,,,,,,,,,
8596,71.633333,,,,-1.783597,2.003709,3.731679,,,,,,,,,
8597,71.641667,,,,-1.788099,2.002956,3.733217,,,,,,,,,
8598,71.650000,,,,-1.792418,2.002530,3.735293,,,,,,,,,
8599,71.658333,,,,-1.796798,2.001921,3.737143,,,,,,,,,
8600,71.666667,,,,-1.801032,2.001513,3.739437,,,,,,,,,
8601,71.675000,,,,-1.805549,2.000841,3.741394,,,,,,,,,
8602,71.683333,,,,-1.809817,2.000419,3.743684,,,,,,,,,
8603,71.691667,,,,-1.814198,1.999813,3.745989,,,,,,,,,
8604,71.700000,,,,-1.818182,1.999075,3.748318,,,,,,,,,
8605,71.708333,,,,-1.822471,1.998532,3.750827,,,,,,,,,
8606,71.716667,,,,-1.826470,1.997869,3.753183,,,,,,,,,
8607,71.725000,,,,-1.830582,1.997303,3.755731,,,,,,,,,
8608,71.733333,,,,-1.834238,1.996637,3.758119,,,,,,,,,
8609,71.741667,,,,-1.838215,1.995888,3.760580,,,,,,,,,
8610,71.750000,,,,-1.841722,1.995430,3.763060,,,,,,,,,
8611,71.758333,,,,-1.845624,1.994760,3.765627,,,,,,,,,
8612,71.766667,,,,-1.849092,1.993944,3.768046,,,,,,,,,
8613,71.775000,,,,-1.853085,1.993356,3.770555,,,,,,,,,
8614,71.783333,,,,-1.856790,1.992751,3.772800,,,,,,,,,
8615,71.791667,,,,-1.860813,1.992174,3.775287,,,,,,,,,
8616,71.800000,,,,-1.864675,1.991725,3.778008,,,,,,,,,
8617,71.808333,,,,-1.868621,1.991028,3.780224,,,,,,,,,
8618,71.816667,,,,-1.872590,1.990645,3.782785,,,,,,,,,
8619,71.825000,,,,-1.876510,1.989967,3.784873,,,,,,,,,
8620,71.833333,,,,-1.880496,1.989508,3.787130,,,,,,,,,
8621,71.841667,,,,-1.884150,1.989167,3.789371,,,,,,,,,
8622,71.850000,,,,-1.887775,1.988875,3.791838,,,,,,,,,
8623,71.858333,,,,-1.891431,1.988394,3.793895,,,,,,,,,
8624,71.866667,,,,-1.895475,1.988130,3.796238,,,,,,,,,
8625,71.875000,,,,-1.899155,1.987744,3.798153,,,,,,,,,
8626,71.883333,,,,-1.903207,1.987458,3.800327,,,,,,,,,
8627,71.891667,,,,-1.907028,1.986907,3.802213,,,,,,,,,
8628,71.900000,,,,-1.910896,1.986692,3.804613,,,,,,,,,
8629,71.908333,,,,-1.914513,1.986197,3.806531,,,,,,,,,
8630,71.916667,,,,-1.918423,1.985925,3.808658,,,,,,,,,
8631,71.925000,,,,-1.922022,1.985503,3.810672,,,,,,,,,
8632,71.933333,,,,-1.925646,1.985301,3.812915,,,,,,,,,
8633,71.941667,,,,-1.929484,1.984896,3.814674,,,,,,,,,
8634,71.950000,,,,-1.932964,1.984875,3.816979,,,,,,,,,
8635,71.958333,,,,-1.936898,1.984496,3.818784,,,,,,,,,
8636,71.966667,,,,-1.940871,1.984121,3.820507,,,,,,,,,
8637,71.975000,,,,-1.944772,1.984222,3.822630,,,,,,,,,
8638,71.983333,,,,-1.948859,1.983917,3.823924,,,,,,,,,
8639,71.991667,,,,-1.952882,1.983957,3.825613,,,,,,,,,
8640,72.000000,,,,-1.956936,1.983748,3.826710,,,,,,,,,
8641,72.008333,,,,-1.961191,1.983669,3.828010,,,,,,,,,
8642,72.016667,,,,-1.965164,1.983541,3.829197,,,,,,,,,
8643,72.025000,,,,-1.969557,1.983478,3.830572,,,,,,,,,
8644,72.033333,,,,-1.973926,1.983345,3.831696,,,,,,,,,
8645,72.041667,,,,-1.978317,1.983540,3.833055,,,,,,,,,
8646,72.050000,,,,-1.982992,1.983059,3.834146,,,,,,,,,
8647,72.058333,,,,-1.987456,1.983166,3.835629,,,,,,,,,
8648,72.066667,,,,-1.992039,1.982919,3.836887,,,,,,,,,
8649,72.075000,,,,-1.996526,1.983132,3.838486,,,,,,,,,
8650,72.083333,,,,-2.001200,1.983100,3.840013,,,,,,,,,
8651,72.091667,,,,-2.005695,1.982945,3.841208,,,,,,,,,
8652,72.100000,,,,-2.010353,1.983124,3.842795,,,,,,,,,
