,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_11013,Marker_11013,Marker_11013,Marker_11177,Marker_11177,Marker_11177,Marker_11179,Marker_11179,Marker_11179,Marker_11180,Marker_11180,Marker_11180,Marker_11181,Marker_11181,Marker_11181,Marker_11182,Marker_11182,Marker_11182,Marker_11183,Marker_11183,Marker_11183,Marker_11184,Marker_11184,Marker_11184,Marker_11185,Marker_11185,Marker_11185,Marker_11186,Marker_11186,Marker_11186,Marker_11188,Marker_11188,Marker_11188,Marker_11189,Marker_11189,Marker_11189
,,"8392B20CF49E35702B05","8392B20CF49E35702B05","8392B20CF49E35702B05","8392B20CF49E35702BA9","8392B20CF49E35702BA9","8392B20CF49E35702BA9","8392B20CF49E35702BAB","8392B20CF49E35702BAB","8392B20CF49E35702BAB","8392B20CF49E35702BAC","8392B20CF49E35702BAC","8392B20CF49E35702BAC","8392B20CF49E35702BAD","8392B20CF49E35702BAD","8392B20CF49E35702BAD","8392B20CF49E35702BAE","8392B20CF49E35702BAE","8392B20CF49E35702BAE","8392B20CF49E35702BAF","8392B20CF49E35702BAF","8392B20CF49E35702BAF","8392B20CF49E35702BB0","8392B20CF49E35702BB0","8392B20CF49E35702BB0","8392B20CF49E35702BB1","8392B20CF49E35702BB1","8392B20CF49E35702BB1","8392B20CF49E35702BB2","8392B20CF49E35702BB2","8392B20CF49E35702BB2","8392B20CF49E35702BB4","8392B20CF49E35702BB4","8392B20CF49E35702BB4","8392B20CF49E35702BB5","8392B20CF49E35702BB5","8392B20CF49E35702BB5"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
117,0.975000,-1.028239,0.179262,-2.285318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,-1.027929,0.179299,-2.285267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,-1.028235,0.179408,-2.285044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.000000,-1.028143,0.179320,-2.285235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,-1.028033,0.179411,-2.285243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,-1.028180,0.179345,-2.285190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,-1.027707,0.179142,-2.285392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,-1.028173,0.179286,-2.285347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,-1.028088,0.179359,-2.285292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,-1.027922,0.179292,-2.285324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,-1.028113,0.179335,-2.285306,,,,,,,-2.269816,4.487568,-1.222249,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,-1.027964,0.179333,-2.285357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1.075000,-1.028038,0.179247,-2.285364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,-1.028286,0.179318,-2.285238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,-1.028382,0.179415,-2.285182,,,,,,,-2.269975,4.487559,-1.222160,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,-1.028527,0.179562,-2.285175,,,,,,,-2.269818,4.487498,-1.222145,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,-1.028104,0.179363,-2.285354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,-1.028292,0.179314,-2.285201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,-1.027787,0.179132,-2.285352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,-1.028020,0.179335,-2.285239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
